evidence_class,axis,axis_value,is_base_value,agent_scale,seed,strategy,accuracy,false_confident_consensus_rate,questions_per_claim,independent_roots_per_question,conflict_detection_rate,resolved_gap_rate,final_independent_roots,total_questions,total_new_roots,n_claims
synthetic_simulation,corrupt_root_prob,0.2,0,1000,5,lineage,0.7386666666666667,0.028666666666666667,0.224,0.9345238095238095,0.7562776957163959,0.0,3.4466666666666668,336,314,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,5,continual,0.8033333333333333,0.03333333333333333,2.0946666666666665,0.8465945257797581,0.7614475627769571,0.1728643216080402,5.010666666666666,3142,2660,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,6,none,0.744,0.04133333333333333,0.0,0.0,0.7282204020848846,0.0,3.2046666666666668,0,0,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,6,random,0.7773333333333333,0.025333333333333333,3.0,0.2311111111111111,0.813849590469099,0.06464646464646465,3.898,4500,1040,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,6,uncertainty,0.7806666666666666,0.04133333333333333,1.358,0.24398625429553264,0.7252419955323902,0.00404040404040404,3.536,2037,497,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,6,lineage,0.7666666666666667,0.024666666666666667,0.23866666666666667,0.9748603351955307,0.7810871183916605,0.0,3.437333333333333,358,349,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,6,continual,0.8146666666666667,0.03266666666666666,2.0973333333333333,0.8413858868404323,0.7766195085629188,0.20707070707070707,4.969333333333333,3146,2647,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,7,none,0.7473333333333333,0.042666666666666665,0.0,0.0,0.7338830584707646,0.0,3.262,0,0,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,7,random,0.7613333333333333,0.032,3.0,0.22822222222222222,0.8178410794602698,0.07234886025768088,3.9466666666666668,4500,1027,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,7,uncertainty,0.7693333333333333,0.044,1.3673333333333333,0.2311067771818625,0.7316341829085458,0.0019821605550049554,3.578,2051,474,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,7,lineage,0.762,0.028,0.21666666666666667,0.9015384615384615,0.7916041979010495,0.0,3.457333333333333,325,293,1500
synthetic_simulation,corrupt_root_prob,0.2,0,1000,7,continual,0.8246666666666667,0.037333333333333336,2.1193333333333335,0.8361119849009122,0.7901049475262368,0.199207135777998,5.034,3179,2658,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,0,none,0.6253333333333333,0.07466666666666667,0.0,0.0,0.751960085531005,0.0,3.2253333333333334,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,0,random,0.636,0.052,3.0,0.2228888888888889,0.8503207412687099,0.04448398576512456,3.894,4500,1003,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,0,uncertainty,0.6413333333333333,0.07533333333333334,1.5246666666666666,0.21687800612155664,0.7498218104062723,0.0035587188612099642,3.556,2287,496,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,0,lineage,0.6333333333333333,0.04533333333333334,0.24666666666666667,0.927027027027027,0.8182466143977192,0.0,3.454,370,343,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,0,continual,0.6793333333333333,0.06666666666666667,2.3173333333333335,0.8187571921749137,0.8232359230220955,0.10320284697508897,5.1226666666666665,3476,2846,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,1,none,0.6133333333333333,0.078,0.0,0.0,0.7544483985765125,0.0,3.2006666666666668,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,1,random,0.6293333333333333,0.059333333333333335,3.0,0.22155555555555556,0.8341637010676156,0.04097646033129904,3.8653333333333335,4500,997,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,1,uncertainty,0.634,0.07933333333333334,1.5173333333333334,0.2390158172231986,0.7523131672597865,0.004359197907585004,3.5633333333333335,2276,544,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,1,lineage,0.618,0.06133333333333333,0.24933333333333332,0.9385026737967914,0.8142348754448399,0.0,3.4346666666666668,374,351,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,1,continual,0.6426666666666667,0.082,2.3226666666666667,0.8495981630309989,0.8128113879003559,0.10810810810810811,5.174,3484,2960,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,2,none,0.6126666666666667,0.078,0.0,0.0,0.7682494684620836,0.0,3.262,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,2,random,0.6253333333333333,0.058666666666666666,3.0,0.22466666666666665,0.8504606661941885,0.04325259515570934,3.936,4500,1011,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,2,uncertainty,0.6273333333333333,0.08133333333333333,1.5786666666666667,0.23057432432432431,0.7654145995747696,0.004325259515570935,3.626,2368,546,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,2,lineage,0.6233333333333333,0.05733333333333333,0.23933333333333334,0.9108635097493036,0.8199858256555634,0.0,3.48,359,327,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,2,continual,0.676,0.08066666666666666,2.3153333333333332,0.8347250215951627,0.8199858256555634,0.11764705882352941,5.1946666666666665,3473,2899,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,3,none,0.6593333333333333,0.07266666666666667,0.0,0.0,0.7741935483870968,0.0,3.244666666666667,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,3,random,0.662,0.056666666666666664,3.0,0.22044444444444444,0.860931899641577,0.05290546400693842,3.906,4500,992,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,3,uncertainty,0.6686666666666666,0.07466666666666667,1.536,0.21875,0.7706093189964157,0.004336513443191674,3.5806666666666667,2304,504,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,3,lineage,0.6646666666666666,0.050666666666666665,0.24,0.8777777777777778,0.8329749103942652,0.0,3.4553333333333334,360,316,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,3,continual,0.6993333333333334,0.07133333333333333,2.3373333333333335,0.8334284084426697,0.8351254480286738,0.1222896790980052,5.192666666666667,3506,2922,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,4,none,0.6233333333333333,0.08933333333333333,0.0,0.0,0.740819209039548,0.0,3.248,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,4,random,0.6533333333333333,0.06266666666666666,3.0,0.21977777777777777,0.8389830508474576,0.05536028119507909,3.9073333333333333,4500,989,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,4,uncertainty,0.6433333333333333,0.09,1.4246666666666667,0.23537669630322883,0.7372881355932204,0.005272407732864675,3.5833333333333335,2137,503,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,4,lineage,0.6393333333333333,0.059333333333333335,0.242,0.953168044077135,0.8100282485875706,0.0,3.478666666666667,363,346,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,4,continual,0.674,0.08066666666666666,2.3013333333333335,0.8232908458864426,0.809322033898305,0.11072056239015818,5.142666666666667,3452,2842,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,5,none,0.642,0.09266666666666666,0.0,0.0,0.7365783822476736,0.0,3.194,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,5,random,0.6593333333333333,0.07066666666666667,3.0,0.22444444444444445,0.8418038654259127,0.03605980650835532,3.8673333333333333,4500,1010,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,5,uncertainty,0.6593333333333333,0.09266666666666666,1.4766666666666666,0.2401805869074492,0.7322834645669292,0.0079155672823219,3.5486666666666666,2215,532,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,5,lineage,0.652,0.06733333333333333,0.25133333333333335,0.8992042440318302,0.7995705082319255,0.0,3.42,377,339,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,5,continual,0.6893333333333334,0.08533333333333333,2.2853333333333334,0.8334305717619603,0.8031496062992126,0.11873350923482849,5.0986666666666665,3428,2857,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,6,none,0.6446666666666667,0.07466666666666667,0.0,0.0,0.7686357243319268,0.0,3.236666666666667,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,6,random,0.6586666666666666,0.05466666666666667,3.0,0.22822222222222222,0.8727144866385372,0.051457975986277875,3.921333333333333,4500,1027,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,6,uncertainty,0.6546666666666666,0.07533333333333334,1.5006666666666666,0.24122612172367836,0.7672292545710268,0.002572898799313894,3.5986666666666665,2251,543,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,6,lineage,0.654,0.04733333333333333,0.24933333333333332,0.9010695187165776,0.8368495077355836,0.0,3.461333333333333,374,337,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,6,continual,0.688,0.07266666666666667,2.3773333333333335,0.8227706113292205,0.8347398030942335,0.11320754716981132,5.192666666666667,3566,2934,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,7,none,0.6306666666666667,0.07866666666666666,0.0,0.0,0.7590876692801141,0.0,3.2046666666666668,0,0,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,7,random,0.6493333333333333,0.05533333333333333,3.0,0.228,0.857448325017819,0.044386422976501305,3.8886666666666665,4500,1026,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,7,uncertainty,0.6413333333333333,0.08133333333333333,1.512,0.21693121693121692,0.7526728439059159,0.006092254134029591,3.5326666666666666,2268,492,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,7,lineage,0.64,0.051333333333333335,0.26,0.9179487179487179,0.8218104062722738,0.0,3.4433333333333334,390,358,1500
synthetic_simulation,corrupt_root_prob,0.3,0,1000,7,continual,0.6733333333333333,0.072,2.332,0.8253287592910235,0.8210976478973628,0.12445604873803308,5.129333333333333,3498,2887,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,0,none,0.836,0.012,0.0,0.0,0.8186813186813187,0.0,4.102,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,0,random,0.8573333333333333,0.013333333333333334,3.0,0.3237777777777778,0.9050235478806907,0.17869034406215317,5.073333333333333,4500,1457,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,0,uncertainty,0.8606666666666667,0.012,1.0326666666666666,0.34021949644932215,0.8186813186813187,0.011098779134295227,4.453333333333333,1549,527,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,0,lineage,0.8366666666666667,0.011333333333333334,0.044,0.5909090909090909,0.8210361067503925,0.0,4.128,66,39,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,0,continual,0.886,0.012666666666666666,1.918,0.7413972888425443,0.8241758241758241,0.22308546059933407,5.524,2877,2133,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,1,none,0.8226666666666667,0.014,0.0,0.0,0.8262218774243599,0.0,4.097333333333333,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,1,random,0.842,0.012,3.0,0.32133333333333336,0.899922420480993,0.15575620767494355,5.061333333333334,4500,1446,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,1,uncertainty,0.854,0.014666666666666666,1.038,0.3230571612074502,0.8262218774243599,0.006772009029345372,4.432666666666667,1557,503,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,1,lineage,0.822,0.012666666666666666,0.05533333333333333,0.5301204819277109,0.834755624515128,0.0,4.126666666666667,83,44,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,1,continual,0.8753333333333333,0.012666666666666666,1.92,0.7302083333333333,0.8332040341349883,0.19751693002257337,5.499333333333333,2880,2103,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,2,none,0.832,0.018,0.0,0.0,0.8115141955835962,0.0,4.07,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,2,random,0.86,0.017333333333333333,3.0,0.3337777777777778,0.8998422712933754,0.1769406392694064,5.0713333333333335,4500,1502,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,2,uncertainty,0.8473333333333334,0.018666666666666668,1.038,0.33269107257546565,0.8115141955835962,0.00684931506849315,4.415333333333334,1557,518,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,2,lineage,0.8346666666666667,0.016,0.044,0.7272727272727273,0.8209779179810726,0.0,4.102,66,48,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,2,continual,0.8693333333333333,0.015333333333333332,1.86,0.7494623655913979,0.8217665615141956,0.2089041095890411,5.464,2790,2091,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,3,none,0.8353333333333334,0.010666666666666666,0.0,0.0,0.8166926677067082,0.0,4.078,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,3,random,0.8553333333333333,0.004,3.0,0.3264444444444444,0.9017160686427457,0.15124153498871332,5.057333333333333,4500,1469,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,3,uncertainty,0.864,0.010666666666666666,1.0933333333333333,0.3310975609756098,0.8151326053042122,0.009029345372460496,4.44,1640,543,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,3,lineage,0.8366666666666667,0.009333333333333334,0.04733333333333333,0.5774647887323944,0.8213728549141965,0.0,4.105333333333333,71,41,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,3,continual,0.8946666666666667,0.009333333333333334,1.9053333333333333,0.738628411476557,0.8205928237129485,0.1963882618510158,5.485333333333333,2858,2111,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,4,none,0.82,0.016666666666666666,0.0,0.0,0.8188976377952756,0.0,4.1273333333333335,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,4,random,0.848,0.012,3.0,0.3231111111111111,0.8881889763779528,0.17206703910614526,5.096666666666667,4500,1454,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,4,uncertainty,0.8526666666666667,0.016666666666666666,1.048,0.3333333333333333,0.8188976377952756,0.01005586592178771,4.476666666666667,1572,524,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,4,lineage,0.8246666666666667,0.016666666666666666,0.044,0.6363636363636364,0.8244094488188977,0.0011173184357541898,4.155333333333333,66,42,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,4,continual,0.8866666666666667,0.016,1.908,0.7274633123689728,0.8259842519685039,0.21340782122905028,5.515333333333333,2862,2082,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,5,none,0.8326666666666667,0.010666666666666666,0.0,0.0,0.8201267828843106,0.0,4.1386666666666665,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,5,random,0.87,0.010666666666666666,3.0,0.32511111111111113,0.9025356576862124,0.1839080459770115,5.114,4500,1463,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,5,uncertainty,0.8613333333333333,0.012,1.0266666666666666,0.32142857142857145,0.8177496038034865,0.010344827586206896,4.468666666666667,1540,495,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,5,lineage,0.8373333333333334,0.009333333333333334,0.04466666666666667,0.5522388059701493,0.8248811410459588,0.0,4.163333333333333,67,37,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,5,continual,0.8813333333333333,0.009333333333333334,1.836,0.7378358750907771,0.8248811410459588,0.21954022988505748,5.493333333333333,2754,2032,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,6,none,0.8286666666666667,0.014,0.0,0.0,0.8161538461538461,0.0,4.174666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,6,random,0.85,0.01,3.0,0.3297777777777778,0.9107692307692308,0.16,5.164,4500,1484,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,6,uncertainty,0.852,0.014,1.0986666666666667,0.3446601941747573,0.8161538461538461,0.011111111111111112,4.553333333333334,1648,568,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,6,lineage,0.83,0.013333333333333334,0.04933333333333333,0.47297297297297297,0.82,0.0,4.198,74,35,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,6,continual,0.874,0.014666666666666666,1.926,0.7518172377985463,0.8223076923076923,0.19777777777777777,5.6226666666666665,2889,2172,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,7,none,0.8446666666666667,0.012666666666666666,0.0,0.0,0.8333333333333334,0.0,4.1113333333333335,0,0,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,7,random,0.8573333333333333,0.014,3.0,0.32844444444444443,0.9174454828660437,0.16234498308906425,5.096666666666667,4500,1478,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,7,uncertainty,0.868,0.013333333333333334,1.0233333333333334,0.3289902280130293,0.8333333333333334,0.006764374295377677,4.448,1535,505,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,7,lineage,0.848,0.012,0.04466666666666667,0.6417910447761194,0.8403426791277259,0.0,4.14,67,43,1500
synthetic_simulation,root_zipf_exponent,0.0,0,1000,7,continual,0.888,0.012,1.922,0.723551855705862,0.839563862928349,0.20067643742953778,5.502,2883,2086,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,0,none,0.8246666666666667,0.02,0.0,0.0,0.8086274509803921,0.0,3.9133333333333336,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,0,random,0.852,0.012666666666666666,3.0,0.29088888888888886,0.88,0.16630901287553648,4.786,4500,1309,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,0,uncertainty,0.8493333333333334,0.020666666666666667,1.058,0.3011972274732199,0.8086274509803921,0.009656652360515022,4.232,1587,478,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,0,lineage,0.8273333333333334,0.017333333333333333,0.06666666666666667,0.74,0.8180392156862745,0.0,3.962666666666667,100,74,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,0,continual,0.8753333333333333,0.017333333333333333,1.9453333333333334,0.7676490747087046,0.8149019607843138,0.2553648068669528,5.406666666666666,2918,2240,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,1,none,0.8326666666666667,0.015333333333333332,0.0,0.0,0.796124031007752,0.0,3.9106666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,1,random,0.8566666666666667,0.014,3.0,0.29155555555555557,0.8837209302325582,0.15600448933782268,4.785333333333333,4500,1312,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,1,uncertainty,0.8553333333333333,0.016666666666666666,1.0666666666666667,0.296875,0.7937984496124031,0.008978675645342313,4.227333333333333,1600,475,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,1,lineage,0.838,0.014,0.078,0.6666666666666666,0.8046511627906977,0.0,3.962666666666667,117,78,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,1,continual,0.8826666666666667,0.016666666666666666,1.8773333333333333,0.7638494318181818,0.8054263565891473,0.21885521885521886,5.344666666666667,2816,2151,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,2,none,0.814,0.016666666666666666,0.0,0.0,0.7872340425531915,0.0,3.934,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,2,random,0.8406666666666667,0.012,3.0,0.30377777777777776,0.8699763593380615,0.15349887133182843,4.8453333333333335,4500,1367,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,2,uncertainty,0.8393333333333334,0.016666666666666666,1.088,0.29044117647058826,0.7872340425531915,0.009029345372460496,4.25,1632,474,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,2,lineage,0.82,0.014,0.050666666666666665,0.7631578947368421,0.797478329393223,0.0,3.9726666666666666,76,58,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,2,continual,0.8726666666666667,0.016666666666666666,1.8426666666666667,0.7803907380607815,0.7919621749408984,0.1930022573363431,5.372,2764,2157,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,3,none,0.8253333333333334,0.01,0.0,0.0,0.8087431693989071,0.0,3.876,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,3,random,0.8386666666666667,0.01,3.0,0.3075555555555556,0.892271662763466,0.14473684210526316,4.798666666666667,4500,1384,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,3,uncertainty,0.8573333333333333,0.010666666666666666,1.0913333333333333,0.3188759926695174,0.8087431693989071,0.008771929824561403,4.224,1637,522,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,3,lineage,0.826,0.006,0.07333333333333333,0.7272727272727273,0.8188914910226386,0.0,3.929333333333333,110,80,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,3,continual,0.898,0.007333333333333333,1.9186666666666667,0.7734537873523281,0.8165495706479313,0.2149122807017544,5.36,2878,2226,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,4,none,0.8126666666666666,0.014,0.0,0.0,0.7933753943217665,0.0,3.946,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,4,random,0.836,0.014,3.0,0.3035555555555556,0.886435331230284,0.17488789237668162,4.8566666666666665,4500,1366,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,4,uncertainty,0.8446666666666667,0.014666666666666666,1.06,0.30566037735849055,0.7933753943217665,0.007847533632286996,4.27,1590,486,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,4,lineage,0.818,0.01,0.06333333333333334,0.7473684210526316,0.8099369085173501,0.0011210762331838565,3.993333333333333,95,71,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,4,continual,0.8846666666666667,0.018,1.8693333333333333,0.7574893009985735,0.8091482649842271,0.2320627802690583,5.362,2804,2124,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,5,none,0.8166666666666667,0.018,0.0,0.0,0.7812995245641838,0.0,3.912,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,5,random,0.8526666666666667,0.011333333333333334,3.0,0.30333333333333334,0.8748019017432647,0.16799091940976163,4.822,4500,1365,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,5,uncertainty,0.8553333333333333,0.018666666666666668,1.012,0.3115942028985507,0.7805071315372425,0.007945516458569807,4.227333333333333,1518,473,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,5,lineage,0.8233333333333334,0.015333333333333332,0.06333333333333334,0.6842105263157895,0.7939778129952456,0.0,3.9553333333333334,95,65,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,5,continual,0.8733333333333333,0.016666666666666666,1.82,0.7695970695970696,0.7908082408874801,0.24404086265607264,5.312666666666667,2730,2101,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,6,none,0.8206666666666667,0.024,0.0,0.0,0.788135593220339,0.0,3.97,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,6,random,0.844,0.012666666666666666,3.0,0.3051111111111111,0.8813559322033898,0.17271727172717272,4.8853333333333335,4500,1373,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,6,uncertainty,0.852,0.024,1.0693333333333332,0.3167082294264339,0.788135593220339,0.007700770077007701,4.308666666666666,1604,508,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,6,lineage,0.824,0.018666666666666668,0.07466666666666667,0.6607142857142857,0.802773497688752,0.0,4.019333333333333,112,74,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,6,continual,0.8813333333333333,0.02266666666666667,1.9133333333333333,0.7857142857142857,0.8012326656394453,0.2145214521452145,5.473333333333334,2870,2255,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,7,none,0.828,0.013333333333333334,0.0,0.0,0.7946916471506635,0.0,3.912,0,0,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,7,random,0.852,0.012,3.0,0.30644444444444446,0.8852459016393442,0.16849015317286653,4.831333333333333,4500,1379,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,7,uncertainty,0.8513333333333334,0.014666666666666666,1.0586666666666666,0.2947103274559194,0.7931303669008587,0.01312910284463895,4.224,1588,468,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,7,lineage,0.8353333333333334,0.012,0.068,0.7647058823529411,0.8095238095238095,0.0,3.964,102,78,1500
synthetic_simulation,root_zipf_exponent,0.6,0,1000,7,continual,0.8926666666666667,0.012,1.914,0.7533960292580982,0.8056206088992974,0.21444201312910285,5.354,2871,2163,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,0,none,0.8006666666666666,0.024,0.0,0.0,0.7635506677140613,0.0,3.5986666666666665,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,0,random,0.8233333333333334,0.015333333333333332,3.0,0.2531111111111111,0.8413197172034564,0.14486486486486486,4.358,4500,1139,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,0,uncertainty,0.8306666666666667,0.024666666666666667,1.1093333333333333,0.27584134615384615,0.762765121759623,0.0075675675675675675,3.9046666666666665,1664,459,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,0,lineage,0.8093333333333333,0.015333333333333332,0.12866666666666668,0.8704663212435233,0.7926158680282797,0.0,3.7106666666666666,193,168,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,0,continual,0.872,0.022,1.942,0.8022657054582905,0.7871170463472114,0.24432432432432433,5.156666666666666,2913,2337,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,1,none,0.8166666666666667,0.023333333333333334,0.0,0.0,0.7331264546159814,0.0,3.618,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,1,random,0.84,0.015333333333333332,3.0,0.25155555555555553,0.8339798293250582,0.12741751990898748,4.3726666666666665,4500,1132,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,1,uncertainty,0.8373333333333334,0.024666666666666667,1.0486666666666666,0.2530197075651621,0.7292474786656322,0.011376564277588168,3.8833333333333333,1573,398,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,1,lineage,0.826,0.018,0.132,0.8080808080808081,0.7657098525989139,0.0,3.724666666666667,198,160,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,1,continual,0.8733333333333333,0.016,1.8746666666666667,0.7951635846372689,0.7641582622187743,0.22866894197952217,5.108666666666666,2812,2236,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,2,none,0.8133333333333334,0.021333333333333333,0.0,0.0,0.7575039494470774,0.0,3.6213333333333333,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,2,random,0.8373333333333334,0.014666666666666666,3.0,0.26666666666666666,0.8467614533965245,0.14748603351955308,4.421333333333333,4500,1200,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,2,uncertainty,0.8386666666666667,0.02266666666666667,1.0533333333333332,0.289873417721519,0.7551342812006319,0.008938547486033519,3.9266666666666667,1580,458,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,2,lineage,0.8226666666666667,0.014,0.11533333333333333,0.8959537572254336,0.7851500789889415,0.0,3.724666666666667,173,155,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,2,continual,0.8693333333333333,0.016666666666666666,1.874,0.8110992529348986,0.7851500789889415,0.2547486033519553,5.141333333333334,2811,2280,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,3,none,0.8253333333333334,0.012666666666666666,0.0,0.0,0.7541111981205951,0.0,3.574666666666667,0,0,1500
synthetic_simulation,root_zipf_exponent,1.0,0,1000,3,random,0.8506666666666667,0.010666666666666666,3.0,0.26355555555555554,0.836335160532498,0.11668484187568157,4.365333333333333,4500,1186,1500
