axis,axis_value,focus,baseline,metric,oriented_mean_delta,sem,verdict,seeds_favoring_focus,n_seeds,focus_questions_per_claim,baseline_questions_per_claim
root_zipf_exponent,0.6,lineage,random,independent_roots_per_question,0.4177342727362077,0.014687707398661688,win,8,8,0.06725,3.0
root_zipf_exponent,0.6,lineage,random,resolved_gap_rate,-0.16293929701296866,0.003657361454204218,loss,0,8,0.06725,3.0
root_zipf_exponent,0.6,lineage,uncertainty,accuracy,-0.024083333333333345,0.0022162369794781235,loss,0,8,0.06725,1.063
root_zipf_exponent,0.6,lineage,uncertainty,false_confident_consensus_rate,0.0036666666666666666,0.0003779644730092271,win,8,8,0.06725,1.063
root_zipf_exponent,0.6,lineage,uncertainty,independent_roots_per_question,0.41475423379489545,0.0171958526959683,win,8,8,0.06725,1.063
root_zipf_exponent,0.6,lineage,uncertainty,resolved_gap_rate,-0.008992306247774853,0.0006748342501197,loss,0,8,0.06725,1.063
root_zipf_exponent,0.6,lineage,continual,accuracy,-0.05608333333333336,0.0033080889318385085,loss,0,8,0.06725,1.8875833333333334
root_zipf_exponent,0.6,lineage,continual,false_confident_consensus_rate,0.0024999999999999996,0.0009236745114890865,win,6,8,0.06725,1.8875833333333334
root_zipf_exponent,0.6,lineage,continual,independent_roots_per_question,-0.04968041417451738,0.01692403231822467,loss,1,8,0.06725,1.8875833333333334
root_zipf_exponent,0.6,lineage,continual,resolved_gap_rate,-0.2232600744658167,0.00691828332098412,loss,0,8,0.06725,1.8875833333333334
root_zipf_exponent,0.6,continual,none,accuracy,0.060750000000000026,0.003053588833144499,win,8,8,1.8875833333333334,0.0
root_zipf_exponent,0.6,continual,none,false_confident_consensus_rate,0.0005000000000000001,0.0007943251103624892,tie,5,8,1.8875833333333334,0.0
root_zipf_exponent,0.6,continual,none,independent_roots_per_question,0.7689424646885029,0.003858237796420725,win,8,8,1.8875833333333334,0.0
root_zipf_exponent,0.6,continual,none,resolved_gap_rate,0.22340020899496468,0.006941890393580995,win,8,8,1.8875833333333334,0.0
root_zipf_exponent,0.6,continual,random,accuracy,0.03600000000000002,0.0047056197405716095,win,8,8,1.8875833333333334,3.0
root_zipf_exponent,0.6,continual,random,false_confident_consensus_rate,-0.003583333333333333,0.0013329612576086804,loss,1,8,1.8875833333333334,3.0
root_zipf_exponent,0.6,continual,random,independent_roots_per_question,0.4674146869107251,0.0041700204115463334,win,8,8,1.8875833333333334,3.0
root_zipf_exponent,0.6,continual,random,resolved_gap_rate,0.06032077745284802,0.006223821459505169,win,8,8,1.8875833333333334,3.0
root_zipf_exponent,0.6,continual,uncertainty,accuracy,0.032000000000000015,0.002954684201426399,win,8,8,1.8875833333333334,1.063
root_zipf_exponent,0.6,continual,uncertainty,false_confident_consensus_rate,0.001166666666666667,0.0007943251103624892,tie,5,8,1.8875833333333334,1.063
root_zipf_exponent,0.6,continual,uncertainty,independent_roots_per_question,0.46443464796941286,0.004252957418286219,win,8,8,1.8875833333333334,1.063
root_zipf_exponent,0.6,continual,uncertainty,resolved_gap_rate,0.21426776821804183,0.007058805163298813,win,8,8,1.8875833333333334,1.063
root_zipf_exponent,0.6,continual,lineage,accuracy,0.05608333333333336,0.0033080889318385085,win,8,8,1.8875833333333334,0.06725
root_zipf_exponent,0.6,continual,lineage,false_confident_consensus_rate,-0.0024999999999999996,0.0009236745114890865,loss,0,8,1.8875833333333334,0.06725
root_zipf_exponent,0.6,continual,lineage,independent_roots_per_question,0.04968041417451738,0.01692403231822467,win,7,8,1.8875833333333334,0.06725
root_zipf_exponent,0.6,continual,lineage,resolved_gap_rate,0.2232600744658167,0.00691828332098412,win,8,8,1.8875833333333334,0.06725
root_zipf_exponent,1.0,lineage,none,accuracy,0.009250000000000008,0.000995525704626165,win,8,8,0.12683333333333333,0.0
root_zipf_exponent,1.0,lineage,none,false_confident_consensus_rate,0.007,0.0006784669927988098,win,8,8,0.12683333333333333,0.0
root_zipf_exponent,1.0,lineage,none,independent_roots_per_question,0.8527762012066291,0.011359971894566428,win,8,8,0.12683333333333333,0.0
root_zipf_exponent,1.0,lineage,none,resolved_gap_rate,0.00013812154696132598,0.00013812154696132598,tie,1,8,0.12683333333333333,0.0
root_zipf_exponent,1.0,lineage,random,accuracy,-0.016500000000000015,0.00185056833826886,loss,0,8,0.12683333333333333,3.0
root_zipf_exponent,1.0,lineage,random,false_confident_consensus_rate,-0.00016666666666666685,0.0011109126806941147,tie,4,8,0.12683333333333333,3.0
root_zipf_exponent,1.0,lineage,random,independent_roots_per_question,0.589803978984407,0.010390587624842405,win,8,8,0.12683333333333333,3.0
root_zipf_exponent,1.0,lineage,random,resolved_gap_rate,-0.1300767218461118,0.0042948376239253135,loss,0,8,0.12683333333333333,3.0
root_zipf_exponent,1.0,lineage,uncertainty,accuracy,-0.014333333333333337,0.0013392724867071655,loss,0,8,0.12683333333333333,1.0979166666666667
root_zipf_exponent,1.0,lineage,uncertainty,false_confident_consensus_rate,0.007500000000000001,0.0007210001871298439,win,8,8,0.12683333333333333,1.0979166666666667
root_zipf_exponent,1.0,lineage,uncertainty,independent_roots_per_question,0.5810418170846322,0.009906510943179464,win,8,8,0.12683333333333333,1.0979166666666667
root_zipf_exponent,1.0,lineage,uncertainty,resolved_gap_rate,-0.007177190888866313,0.000793389945288249,loss,0,8,0.12683333333333333,1.0979166666666667
root_zipf_exponent,1.0,lineage,continual,accuracy,-0.05241666666666665,0.002449287230299457,loss,0,8,0.12683333333333333,1.9075
root_zipf_exponent,1.0,lineage,continual,false_confident_consensus_rate,0.0031666666666666666,0.0013258719802215098,win,6,8,0.12683333333333333,1.9075
root_zipf_exponent,1.0,lineage,continual,independent_roots_per_question,0.0461444572061815,0.012725883981520568,win,7,8,0.12683333333333333,1.9075
root_zipf_exponent,1.0,lineage,continual,resolved_gap_rate,-0.24554484906528876,0.0046031643883332075,loss,0,8,0.12683333333333333,1.9075
root_zipf_exponent,1.0,continual,none,accuracy,0.06166666666666666,0.0024912545446720714,win,8,8,1.9075,0.0
root_zipf_exponent,1.0,continual,none,false_confident_consensus_rate,0.0038333333333333336,0.0007943251103624896,win,8,8,1.9075,0.0
root_zipf_exponent,1.0,continual,none,independent_roots_per_question,0.8066317440004477,0.0037748646012770257,win,8,8,1.9075,0.0
root_zipf_exponent,1.0,continual,none,resolved_gap_rate,0.24568297061225008,0.00462310647053681,win,8,8,1.9075,0.0
root_zipf_exponent,1.0,continual,random,accuracy,0.03591666666666664,0.00245737471220619,win,8,8,1.9075,3.0
root_zipf_exponent,1.0,continual,random,false_confident_consensus_rate,-0.0033333333333333335,0.0008451542547285163,loss,0,8,1.9075,3.0
root_zipf_exponent,1.0,continual,random,independent_roots_per_question,0.5436595217782254,0.004260140255643271,win,8,8,1.9075,3.0
root_zipf_exponent,1.0,continual,random,resolved_gap_rate,0.11546812721917694,0.005381110392427084,win,8,8,1.9075,3.0
root_zipf_exponent,1.0,continual,uncertainty,accuracy,0.038083333333333316,0.002056493779875519,win,8,8,1.9075,1.0979166666666667
root_zipf_exponent,1.0,continual,uncertainty,false_confident_consensus_rate,0.004333333333333334,0.000890870806374748,win,8,8,1.9075,1.0979166666666667
root_zipf_exponent,1.0,continual,uncertainty,independent_roots_per_question,0.5348973598784508,0.004303384188264621,win,8,8,1.9075,1.0979166666666667
root_zipf_exponent,1.0,continual,uncertainty,resolved_gap_rate,0.23836765817642244,0.005079475270966126,win,8,8,1.9075,1.0979166666666667
root_zipf_exponent,1.0,continual,lineage,accuracy,0.05241666666666665,0.002449287230299457,win,8,8,1.9075,0.12683333333333333
root_zipf_exponent,1.0,continual,lineage,false_confident_consensus_rate,-0.0031666666666666666,0.0013258719802215098,loss,2,8,1.9075,0.12683333333333333
root_zipf_exponent,1.0,continual,lineage,independent_roots_per_question,-0.0461444572061815,0.012725883981520568,loss,1,8,1.9075,0.12683333333333333
root_zipf_exponent,1.0,continual,lineage,resolved_gap_rate,0.24554484906528876,0.0046031643883332075,win,8,8,1.9075,0.12683333333333333
root_zipf_exponent,1.35,lineage,none,accuracy,0.017833333333333326,0.0021812694716463916,win,8,8,0.24633333333333332,0.0
root_zipf_exponent,1.35,lineage,none,false_confident_consensus_rate,0.013,0.0012215005084172056,win,8,8,0.24633333333333332,0.0
root_zipf_exponent,1.35,lineage,none,independent_roots_per_question,0.9254264425143044,0.005947934795670004,win,8,8,0.24633333333333332,0.0
root_zipf_exponent,1.35,lineage,none,resolved_gap_rate,0.00013935340022296544,0.00013935340022296544,tie,1,8,0.24633333333333332,0.0
root_zipf_exponent,1.35,lineage,random,accuracy,-0.004416666666666666,0.003598803813614869,tie,3,8,0.24633333333333332,3.0
root_zipf_exponent,1.35,lineage,random,false_confident_consensus_rate,0.00175,0.0009995038451691602,tie,5,8,0.24633333333333332,3.0
root_zipf_exponent,1.35,lineage,random,independent_roots_per_question,0.6951764425143043,0.006516384726092745,win,8,8,0.24633333333333332,3.0
root_zipf_exponent,1.35,lineage,random,resolved_gap_rate,-0.10086263041044204,0.0032476886635218988,loss,0,8,0.24633333333333332,3.0
root_zipf_exponent,1.35,lineage,uncertainty,accuracy,-0.00399999999999999,0.002621643734952522,tie,3,8,0.24633333333333332,1.1746666666666667
root_zipf_exponent,1.35,lineage,uncertainty,false_confident_consensus_rate,0.013416666666666667,0.0012436345862539301,win,8,8,0.24633333333333332,1.1746666666666667
root_zipf_exponent,1.35,lineage,uncertainty,independent_roots_per_question,0.6930719265448589,0.00648111658369428,win,8,8,0.24633333333333332,1.1746666666666667
root_zipf_exponent,1.35,lineage,uncertainty,resolved_gap_rate,-0.006160191921910943,0.00036372396473454034,loss,0,8,0.24633333333333332,1.1746666666666667
root_zipf_exponent,1.35,lineage,continual,accuracy,-0.05074999999999999,0.0032131611789489732,loss,0,8,0.24633333333333332,1.9383333333333332
root_zipf_exponent,1.35,lineage,continual,false_confident_consensus_rate,0.0038333333333333336,0.0008042545597168827,win,7,8,0.24633333333333332,1.9383333333333332
root_zipf_exponent,1.35,lineage,continual,independent_roots_per_question,0.08266270431485515,0.008217051869576946,win,8,8,0.24633333333333332,1.9383333333333332
root_zipf_exponent,1.35,lineage,continual,resolved_gap_rate,-0.2625762576201335,0.005669724843076105,loss,0,8,0.24633333333333332,1.9383333333333332
root_zipf_exponent,1.35,continual,none,accuracy,0.06858333333333332,0.0022971255329837154,win,8,8,1.9383333333333332,0.0
root_zipf_exponent,1.35,continual,none,false_confident_consensus_rate,0.009166666666666665,0.0013958555435333194,win,8,8,1.9383333333333332,0.0
root_zipf_exponent,1.35,continual,none,independent_roots_per_question,0.8427637381994493,0.0030500052756658154,win,8,8,1.9383333333333332,0.0
root_zipf_exponent,1.35,continual,none,resolved_gap_rate,0.26271561102035645,0.005673272515305446,win,8,8,1.9383333333333332,0.0
root_zipf_exponent,1.35,continual,random,accuracy,0.046333333333333324,0.0024527276685097064,win,8,8,1.9383333333333332,3.0
root_zipf_exponent,1.35,continual,random,false_confident_consensus_rate,-0.0020833333333333337,0.0010269194184859352,loss,1,8,1.9383333333333332,3.0
root_zipf_exponent,1.35,continual,random,independent_roots_per_question,0.6125137381994492,0.0029207576382406495,win,8,8,1.9383333333333332,3.0
root_zipf_exponent,1.35,continual,random,resolved_gap_rate,0.16171362720969146,0.006726967334564201,win,8,8,1.9383333333333332,3.0
root_zipf_exponent,1.35,continual,uncertainty,accuracy,0.04675,0.0022305152796379697,win,8,8,1.9383333333333332,1.1746666666666667
root_zipf_exponent,1.35,continual,uncertainty,false_confident_consensus_rate,0.009583333333333333,0.0013389020614513706,win,8,8,1.9383333333333332,1.1746666666666667
root_zipf_exponent,1.35,continual,uncertainty,independent_roots_per_question,0.6104092222300038,0.003044416381855981,win,8,8,1.9383333333333332,1.1746666666666667
root_zipf_exponent,1.35,continual,uncertainty,resolved_gap_rate,0.25641606569822256,0.005631808107422537,win,8,8,1.9383333333333332,1.1746666666666667
root_zipf_exponent,1.35,continual,lineage,accuracy,0.05074999999999999,0.0032131611789489732,win,8,8,1.9383333333333332,0.24633333333333332
root_zipf_exponent,1.35,continual,lineage,false_confident_consensus_rate,-0.0038333333333333336,0.0008042545597168827,loss,0,8,1.9383333333333332,0.24633333333333332
root_zipf_exponent,1.35,continual,lineage,independent_roots_per_question,-0.08266270431485515,0.008217051869576946,loss,0,8,1.9383333333333332,0.24633333333333332
root_zipf_exponent,1.35,continual,lineage,resolved_gap_rate,0.2625762576201335,0.005669724843076105,win,8,8,1.9383333333333332,0.24633333333333332
root_zipf_exponent,1.8,lineage,none,accuracy,0.035916666666666666,0.0020871393805040454,win,8,8,0.4790833333333333,0.0
root_zipf_exponent,1.8,lineage,none,false_confident_consensus_rate,0.03141666666666667,0.0009295629626804748,win,8,8,0.4790833333333333,0.0
root_zipf_exponent,1.8,lineage,none,independent_roots_per_question,0.9623033620359732,0.0032529612492013496,win,8,8,0.4790833333333333,0.0
root_zipf_exponent,1.8,lineage,none,resolved_gap_rate,0.0,0.0,tie,0,8,0.4790833333333333,0.0
root_zipf_exponent,1.8,lineage,random,accuracy,0.012249999999999997,0.002609316336903549,win,8,8,0.4790833333333333,3.0
root_zipf_exponent,1.8,lineage,random,false_confident_consensus_rate,0.008749999999999999,0.0013768926368215252,win,8,8,0.4790833333333333,3.0
root_zipf_exponent,1.8,lineage,random,independent_roots_per_question,0.776692250924862,0.0035489568358918794,win,8,8,0.4790833333333333,3.0
root_zipf_exponent,1.8,lineage,random,resolved_gap_rate,-0.044284013818618996,0.002059953859926567,loss,0,8,0.4790833333333333,3.0
root_zipf_exponent,1.8,lineage,uncertainty,accuracy,0.01525,0.002109831483528696,win,8,8,0.4790833333333333,1.1955833333333334
root_zipf_exponent,1.8,lineage,uncertainty,false_confident_consensus_rate,0.03183333333333333,0.0009574271077563379,win,8,8,0.4790833333333333,1.1955833333333334
root_zipf_exponent,1.8,lineage,uncertainty,independent_roots_per_question,0.7827134296609162,0.0034319686331722703,win,8,8,0.4790833333333333,1.1955833333333334
root_zipf_exponent,1.8,lineage,uncertainty,resolved_gap_rate,-0.004867529054617877,0.0010292538697832217,loss,0,8,0.4790833333333333,1.1955833333333334
root_zipf_exponent,1.8,lineage,continual,accuracy,-0.03858333333333333,0.003948955055675615,loss,0,8,0.4790833333333333,1.9840833333333334
root_zipf_exponent,1.8,lineage,continual,false_confident_consensus_rate,0.0062499999999999995,0.001154270882350096,win,8,8,0.4790833333333333,1.9840833333333334
root_zipf_exponent,1.8,lineage,continual,independent_roots_per_question,0.09918133076754854,0.005306177437951507,win,8,8,0.4790833333333333,1.9840833333333334
root_zipf_exponent,1.8,lineage,continual,resolved_gap_rate,-0.2562721307171455,0.005739816671854459,loss,0,8,0.4790833333333333,1.9840833333333334
root_zipf_exponent,1.8,continual,none,accuracy,0.0745,0.004999603158854882,win,8,8,1.9840833333333334,0.0
root_zipf_exponent,1.8,continual,none,false_confident_consensus_rate,0.025166666666666667,0.0012456272723360311,win,8,8,1.9840833333333334,0.0
root_zipf_exponent,1.8,continual,none,independent_roots_per_question,0.8631220312684247,0.0027259037404045506,win,8,8,1.9840833333333334,0.0
root_zipf_exponent,1.8,continual,none,resolved_gap_rate,0.2562721307171455,0.005739816671854459,win,8,8,1.9840833333333334,0.0
root_zipf_exponent,1.8,continual,random,accuracy,0.05083333333333333,0.00476719943742555,win,8,8,1.9840833333333334,3.0
root_zipf_exponent,1.8,continual,random,false_confident_consensus_rate,0.0024999999999999996,0.0019179602260139357,tie,6,8,1.9840833333333334,3.0
root_zipf_exponent,1.8,continual,random,independent_roots_per_question,0.6775109201573135,0.0037621379432277017,win,8,8,1.9840833333333334,3.0
root_zipf_exponent,1.8,continual,random,resolved_gap_rate,0.21198811689852648,0.006067850058658048,win,8,8,1.9840833333333334,3.0
root_zipf_exponent,1.8,continual,uncertainty,accuracy,0.05383333333333333,0.004174278761008089,win,8,8,1.9840833333333334,1.1955833333333334
root_zipf_exponent,1.8,continual,uncertainty,false_confident_consensus_rate,0.025583333333333333,0.001326993857714759,win,8,8,1.9840833333333334,1.1955833333333334
root_zipf_exponent,1.8,continual,uncertainty,independent_roots_per_question,0.6835320988933676,0.0038146502865193535,win,8,8,1.9840833333333334,1.1955833333333334
root_zipf_exponent,1.8,continual,uncertainty,resolved_gap_rate,0.2514046016625276,0.005723400940384806,win,8,8,1.9840833333333334,1.1955833333333334
root_zipf_exponent,1.8,continual,lineage,accuracy,0.03858333333333333,0.003948955055675615,win,8,8,1.9840833333333334,0.4790833333333333
root_zipf_exponent,1.8,continual,lineage,false_confident_consensus_rate,-0.0062499999999999995,0.001154270882350096,loss,0,8,1.9840833333333334,0.4790833333333333
root_zipf_exponent,1.8,continual,lineage,independent_roots_per_question,-0.09918133076754854,0.005306177437951507,loss,0,8,1.9840833333333334,0.4790833333333333
root_zipf_exponent,1.8,continual,lineage,resolved_gap_rate,0.2562721307171455,0.005739816671854459,win,8,8,1.9840833333333334,0.4790833333333333
question_budget_per_claim,1,lineage,none,accuracy,0.016833333333333325,0.0018929694486000967,win,8,8,0.21791666666666668,0.0
question_budget_per_claim,1,lineage,none,false_confident_consensus_rate,0.012,0.0008544932592822077,win,8,8,0.21791666666666668,0.0
question_budget_per_claim,1,lineage,none,independent_roots_per_question,0.9743123228569267,0.0021619759718828524,win,8,8,0.21791666666666668,0.0
question_budget_per_claim,1,lineage,none,resolved_gap_rate,0.0,0.0,tie,0,8,0.21791666666666668,0.0
question_budget_per_claim,1,lineage,random,accuracy,0.0070833333333333165,0.0032438892490831792,win,5,8,0.21791666666666668,1.0
question_budget_per_claim,1,lineage,random,false_confident_consensus_rate,0.0075,0.0013198725287176382,win,8,8,0.21791666666666668,1.0
question_budget_per_claim,1,lineage,random,independent_roots_per_question,0.7198956561902601,0.005584095152230832,win,8,8,0.21791666666666668,1.0
question_budget_per_claim,1,lineage,random,resolved_gap_rate,-0.037208566867582275,0.001150659490836774,loss,0,8,0.21791666666666668,1.0
question_budget_per_claim,1,lineage,uncertainty,accuracy,0.007416666666666655,0.001953578320408024,win,8,8,0.21791666666666668,0.4285
question_budget_per_claim,1,lineage,uncertainty,false_confident_consensus_rate,0.012,0.0008544932592822077,win,8,8,0.21791666666666668,0.4285
question_budget_per_claim,1,lineage,uncertainty,independent_roots_per_question,0.7302069404569593,0.0068047162848307065,win,8,8,0.21791666666666668,0.4285
question_budget_per_claim,1,lineage,uncertainty,resolved_gap_rate,-0.002387459427989043,0.0005460292156794717,loss,0,8,0.21791666666666668,0.4285
question_budget_per_claim,1,lineage,continual,accuracy,-0.01858333333333334,0.0029424034555509413,loss,0,8,0.21791666666666668,0.7338333333333333
question_budget_per_claim,1,lineage,continual,false_confident_consensus_rate,0.003333333333333334,0.0009511897312113418,win,6,8,0.21791666666666668,0.7338333333333333
question_budget_per_claim,1,lineage,continual,independent_roots_per_question,0.007698496625079668,0.0031377017064213256,win,6,8,0.21791666666666668,0.7338333333333333
question_budget_per_claim,1,lineage,continual,resolved_gap_rate,-0.1454906700887836,0.002914406704175619,loss,0,8,0.21791666666666668,0.7338333333333333
question_budget_per_claim,1,continual,none,accuracy,0.035416666666666666,0.0021946453594984894,win,8,8,0.7338333333333333,0.0
question_budget_per_claim,1,continual,none,false_confident_consensus_rate,0.008666666666666666,0.0015583874449479592,win,8,8,0.7338333333333333,0.0
question_budget_per_claim,1,continual,none,independent_roots_per_question,0.9666138262318471,0.0015135602406981005,win,8,8,0.7338333333333333,0.0
question_budget_per_claim,1,continual,none,resolved_gap_rate,0.1454906700887836,0.002914406704175619,win,8,8,0.7338333333333333,0.0
question_budget_per_claim,1,continual,random,accuracy,0.025666666666666657,0.002588129188895464,win,8,8,0.7338333333333333,1.0
question_budget_per_claim,1,continual,random,false_confident_consensus_rate,0.004166666666666667,0.0018887721719308337,win,6,8,0.7338333333333333,1.0
question_budget_per_claim,1,continual,random,independent_roots_per_question,0.7121971595651804,0.005056793381882329,win,8,8,0.7338333333333333,1.0
question_budget_per_claim,1,continual,random,resolved_gap_rate,0.10828210322120134,0.0033261268687641704,win,8,8,0.7338333333333333,1.0
question_budget_per_claim,1,continual,uncertainty,accuracy,0.025999999999999995,0.0025603819159562,win,8,8,0.7338333333333333,0.4285
question_budget_per_claim,1,continual,uncertainty,false_confident_consensus_rate,0.008666666666666666,0.0015583874449479592,win,8,8,0.7338333333333333,0.4285
question_budget_per_claim,1,continual,uncertainty,independent_roots_per_question,0.7225084438318796,0.005542155120344889,win,8,8,0.7338333333333333,0.4285
question_budget_per_claim,1,continual,uncertainty,resolved_gap_rate,0.14310321066079457,0.0025261870521026135,win,8,8,0.7338333333333333,0.4285
question_budget_per_claim,1,continual,lineage,accuracy,0.01858333333333334,0.0029424034555509413,win,8,8,0.7338333333333333,0.21791666666666668
question_budget_per_claim,1,continual,lineage,false_confident_consensus_rate,-0.003333333333333334,0.0009511897312113418,loss,1,8,0.7338333333333333,0.21791666666666668
question_budget_per_claim,1,continual,lineage,independent_roots_per_question,-0.007698496625079668,0.0031377017064213256,loss,2,8,0.7338333333333333,0.21791666666666668
question_budget_per_claim,1,continual,lineage,resolved_gap_rate,0.1454906700887836,0.002914406704175619,win,8,8,0.7338333333333333,0.21791666666666668
question_budget_per_claim,2,lineage,none,accuracy,0.018166666666666664,0.0022528641382464345,win,8,8,0.23991666666666667,0.0
question_budget_per_claim,2,lineage,none,false_confident_consensus_rate,0.013083333333333332,0.0009834947405868038,win,8,8,0.23991666666666667,0.0
question_budget_per_claim,2,lineage,none,independent_roots_per_question,0.9500292092300461,0.004023691544506222,win,8,8,0.23991666666666667,0.0
question_budget_per_claim,2,lineage,none,resolved_gap_rate,0.00013935340022296544,0.00013935340022296544,tie,1,8,0.23991666666666667,0.0
question_budget_per_claim,2,lineage,random,accuracy,-0.0007499999999999868,0.0034673934677676077,tie,3,8,0.23991666666666667,2.0
question_budget_per_claim,2,lineage,random,false_confident_consensus_rate,0.0045000000000000005,0.000709907215041694,win,8,8,0.23991666666666667,2.0
question_budget_per_claim,2,lineage,random,independent_roots_per_question,0.7011125425633795,0.004875300280456751,win,8,8,0.23991666666666667,2.0
question_budget_per_claim,2,lineage,random,resolved_gap_rate,-0.07070765512992021,0.0028073295510719627,loss,0,8,0.23991666666666667,2.0
question_budget_per_claim,2,lineage,uncertainty,accuracy,-0.0018333333333333118,0.0027652893875371068,tie,2,8,0.23991666666666667,0.81425
question_budget_per_claim,2,lineage,uncertainty,false_confident_consensus_rate,0.013416666666666667,0.000995525704626168,win,8,8,0.23991666666666667,0.81425
question_budget_per_claim,2,lineage,uncertainty,independent_roots_per_question,0.6972833802362218,0.008474834106350259,win,8,8,0.23991666666666667,0.81425
question_budget_per_claim,2,lineage,uncertainty,resolved_gap_rate,-0.0044630096219648785,0.0010784647326055764,loss,0,8,0.23991666666666667,0.81425
question_budget_per_claim,2,lineage,continual,accuracy,-0.03516666666666665,0.0034589428608009258,loss,0,8,0.23991666666666667,1.3679166666666667
question_budget_per_claim,2,lineage,continual,false_confident_consensus_rate,0.005083333333333333,0.0010906347358231932,win,7,8,0.23991666666666667,1.3679166666666667
question_budget_per_claim,2,lineage,continual,independent_roots_per_question,0.033626969949876906,0.00576008368838819,win,8,8,0.23991666666666667,1.3679166666666667
question_budget_per_claim,2,lineage,continual,resolved_gap_rate,-0.24590034916195527,0.004987593658440658,loss,0,8,0.23991666666666667,1.3679166666666667
question_budget_per_claim,2,continual,none,accuracy,0.053333333333333316,0.0027226271159852935,win,8,8,1.3679166666666667,0.0
question_budget_per_claim,2,continual,none,false_confident_consensus_rate,0.008,0.00149071198499986,win,8,8,1.3679166666666667,0.0
question_budget_per_claim,2,continual,none,independent_roots_per_question,0.9164022392801692,0.0026322712633407744,win,8,8,1.3679166666666667,0.0
question_budget_per_claim,2,continual,none,resolved_gap_rate,0.24603970256217825,0.004991440708468886,win,8,8,1.3679166666666667,0.0
question_budget_per_claim,2,continual,random,accuracy,0.034416666666666665,0.0022251716538031173,win,8,8,1.3679166666666667,2.0
question_budget_per_claim,2,continual,random,false_confident_consensus_rate,-0.0005833333333333331,0.001281352831723206,tie,4,8,1.3679166666666667,2.0
question_budget_per_claim,2,continual,random,independent_roots_per_question,0.6674855726135025,0.002346099337629537,win,8,8,1.3679166666666667,2.0
question_budget_per_claim,2,continual,random,resolved_gap_rate,0.17519269403203508,0.006311829890863629,win,8,8,1.3679166666666667,2.0
question_budget_per_claim,2,continual,uncertainty,accuracy,0.03333333333333334,0.0027109419671410024,win,8,8,1.3679166666666667,0.81425
question_budget_per_claim,2,continual,uncertainty,false_confident_consensus_rate,0.008333333333333333,0.001474653577828764,win,8,8,1.3679166666666667,0.81425
question_budget_per_claim,2,continual,uncertainty,independent_roots_per_question,0.6636564102863449,0.00637749648047963,win,8,8,1.3679166666666667,0.81425
question_budget_per_claim,2,continual,uncertainty,resolved_gap_rate,0.2414373395399904,0.005122724498187103,win,8,8,1.3679166666666667,0.81425
question_budget_per_claim,2,continual,lineage,accuracy,0.03516666666666665,0.0034589428608009258,win,8,8,1.3679166666666667,0.23991666666666667
question_budget_per_claim,2,continual,lineage,false_confident_consensus_rate,-0.005083333333333333,0.0010906347358231932,loss,0,8,1.3679166666666667,0.23991666666666667
question_budget_per_claim,2,continual,lineage,independent_roots_per_question,-0.033626969949876906,0.00576008368838819,loss,0,8,1.3679166666666667,0.23991666666666667
question_budget_per_claim,2,continual,lineage,resolved_gap_rate,0.24590034916195527,0.004987593658440658,win,8,8,1.3679166666666667,0.23991666666666667
question_budget_per_claim,3,lineage,none,accuracy,0.017833333333333326,0.0021812694716463916,win,8,8,0.24633333333333332,0.0
question_budget_per_claim,3,lineage,none,false_confident_consensus_rate,0.013,0.0012215005084172056,win,8,8,0.24633333333333332,0.0
question_budget_per_claim,3,lineage,none,independent_roots_per_question,0.9254264425143044,0.005947934795670004,win,8,8,0.24633333333333332,0.0
question_budget_per_claim,3,lineage,none,resolved_gap_rate,0.00013935340022296544,0.00013935340022296544,tie,1,8,0.24633333333333332,0.0
question_budget_per_claim,3,lineage,random,accuracy,-0.004416666666666666,0.003598803813614869,tie,3,8,0.24633333333333332,3.0
question_budget_per_claim,3,lineage,random,false_confident_consensus_rate,0.00175,0.0009995038451691602,tie,5,8,0.24633333333333332,3.0
question_budget_per_claim,3,lineage,random,independent_roots_per_question,0.6951764425143043,0.006516384726092745,win,8,8,0.24633333333333332,3.0
question_budget_per_claim,3,lineage,random,resolved_gap_rate,-0.10086263041044204,0.0032476886635218988,loss,0,8,0.24633333333333332,3.0
question_budget_per_claim,3,lineage,uncertainty,accuracy,-0.00399999999999999,0.002621643734952522,tie,3,8,0.24633333333333332,1.1746666666666667
question_budget_per_claim,3,lineage,uncertainty,false_confident_consensus_rate,0.013416666666666667,0.0012436345862539301,win,8,8,0.24633333333333332,1.1746666666666667
question_budget_per_claim,3,lineage,uncertainty,independent_roots_per_question,0.6930719265448589,0.00648111658369428,win,8,8,0.24633333333333332,1.1746666666666667
question_budget_per_claim,3,lineage,uncertainty,resolved_gap_rate,-0.006160191921910943,0.00036372396473454034,loss,0,8,0.24633333333333332,1.1746666666666667
question_budget_per_claim,3,lineage,continual,accuracy,-0.05074999999999999,0.0032131611789489732,loss,0,8,0.24633333333333332,1.9383333333333332
question_budget_per_claim,3,lineage,continual,false_confident_consensus_rate,0.0038333333333333336,0.0008042545597168827,win,7,8,0.24633333333333332,1.9383333333333332
question_budget_per_claim,3,lineage,continual,independent_roots_per_question,0.08266270431485515,0.008217051869576946,win,8,8,0.24633333333333332,1.9383333333333332
question_budget_per_claim,3,lineage,continual,resolved_gap_rate,-0.2625762576201335,0.005669724843076105,loss,0,8,0.24633333333333332,1.9383333333333332
question_budget_per_claim,3,continual,none,accuracy,0.06858333333333332,0.0022971255329837154,win,8,8,1.9383333333333332,0.0
