metric,system_a,system_b,n_pairs,mean_a,mean_b,mean_diff,ci_low,ci_high,cohens_dz,t_stat,p_paired_t,p_wilcoxon,p_holm,significant_holm_05,question_budget,condition
acc_revision_sensitive,B3Q,B3,15,0.1449948043530948,0.06620035831345335,0.07879444603964147,0.07461416466400295,0.08251927000272877,9.641624566570828,37.341851376713116,2.017477484536759e-15,6.103515625e-05,1.2104864907220554e-14,True,0.05,random|0.3|root|0.2|0|post_failure
knowledge_survival,B3Q,B3,15,0.7115566666666667,0.7030133333333332,0.00854333333333334,0.007546666666666679,0.009463333333333327,4.262378206221609,16.508119807933735,1.4238148383998996e-10,6.103515625e-05,2.4204852252798293e-09,True,0.05,random|0.3|root|0.2|0|post_failure
contradiction_f1,B3Q,B3,15,0.6276867556803436,0.6276397297032829,4.7025977060854984e-05,-0.0033321932589363877,0.0032307145728193497,0.006999035985128146,0.02710714980990773,0.9787568834382496,0.890380859375,1.0,False,0.05,random|0.3|root|0.2|0|post_failure
ece_recalibrated,B3Q,B3,15,0.00729940372439127,0.007207802923618095,9.16008007731754e-05,-0.0015893864753272508,0.0018853164570296122,0.02555345543684621,0.09896810734495876,0.9225667104117158,0.93408203125,1.0,False,0.05,random|0.3|root|0.2|0|post_failure
accuracy_macro,B7,B6,15,0.6019105545473604,0.5749627139683606,0.026947840578999786,0.02541155595112414,0.028498271792845798,8.463245189810578,32.7780076750064,1.2273494708666426e-14,6.103515625e-05,1.5955543121266355e-13,True,0.05,random|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B7,B6,15,0.20751451395164947,0.14338449760142544,0.06413001635022401,0.060871841139610236,0.06756878579650395,9.341873810517402,36.18092169050512,3.1260003104086085e-15,6.103515625e-05,1.5630001552043043e-14,True,0.05,random|0.5|none|0.0|0|post_failure
knowledge_survival,B7,B6,15,0.8297800000000001,0.8217233333333335,0.008056666666666682,0.007136583333333355,0.008953416666666684,4.362731612179979,16.896786877945694,1.043048606721363e-10,0.0006533107814151376,1.892154887918512e-09,True,0.05,random|0.5|none|0.0|0|post_failure
contradiction_f1,B7,B6,15,0.6350777447281898,0.6409446071009085,-0.005866862372718725,-0.013226817216452646,0.001814442157774021,-0.3799780279059751,-1.4716485740045788,0.1632356742952897,0.12054443359375,1.0,False,0.05,random|0.5|none|0.0|0|post_failure
ece_recalibrated,B7,B6,15,0.00635470264153123,0.005891959259159474,0.00046274338237175595,-0.0010670588899220662,0.002126917328937074,0.14044159867331088,0.5439279727764788,0.5950478456834306,0.890380859375,1.0,False,0.05,random|0.5|none|0.0|0|post_failure
accuracy_macro,B3Q,B3,15,0.5998935037147368,0.5633322237971242,0.036561279917612335,0.03420406187449632,0.03895204931604297,7.418908818725041,28.733310301953416,7.563057684991286e-14,6.103515625e-05,6.050446147993029e-13,True,0.05,random|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B3Q,B3,15,0.17428417025429574,0.08435067674561655,0.08993349350867921,0.08596683516172848,0.09386078321066912,11.003022334856452,42.61452226084728,3.2235075341625116e-16,6.103515625e-05,3.5458582875787625e-15,True,0.05,random|0.5|none|0.0|0|post_failure
knowledge_survival,B3Q,B3,15,0.8320933333333334,0.8216833333333334,0.010410000000000015,0.009186583333333328,0.011723333333333353,4.01444344249666,15.547872597081136,3.163310794569117e-10,0.0006533107814151376,5.061297271310587e-09,True,0.05,random|0.5|none|0.0|0|post_failure
contradiction_f1,B3Q,B3,15,0.45580685994186865,0.4564412682571348,-0.0006344083152662734,-0.009581898950785189,0.008702729713272019,-0.033707612518871936,-0.13054902192600365,0.8979893918637918,0.890380859375,1.0,False,0.05,random|0.5|none|0.0|0|post_failure
ece_recalibrated,B3Q,B3,15,0.005597828190262664,0.006589960543768287,-0.0009921323535056242,-0.0030469825119360727,0.001004448084269917,-0.23671966001315156,-0.9168113009508178,0.37476507309312385,0.48870849609375,1.0,False,0.05,random|0.5|none|0.0|0|post_failure
accuracy_macro,B7,B6,15,0.47173301086628444,0.4518455578193294,0.01988745304695499,0.017985421390996573,0.021810555447931035,5.0059498689738495,19.387960474484917,1.6380989856812725e-11,6.103515625e-05,4.9142969570438174e-11,True,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B7,B6,15,0.1688125978201637,0.12028832174719756,0.04852427607296617,0.04544416170655964,0.05174108818555138,7.54958689554025,29.239424317173135,5.945177932414421e-14,6.103515625e-05,1.3251589890990589e-13,True,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
knowledge_survival,B7,B6,15,0.6851166666666665,0.6788500000000002,0.006266666666666665,0.004713333333333325,0.007640083333333349,2.045334638293304,7.9215469915311365,1.5356375316126643e-06,0.000803313257091444,1.354478307811828e-05,True,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
contradiction_f1,B7,B6,15,0.5014511636663573,0.5086805480652908,-0.007229384398933736,-0.017903131881976626,0.002323592724768543,-0.3527654159929969,-1.3662545812588083,0.1934039175035706,0.45428466796875,1.0,False,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
ece_recalibrated,B7,B6,15,0.005696053318390893,0.007492714632823407,-0.0017966613144325147,-0.004353872428023869,0.0006711332648894374,-0.348266437092147,-1.3488301109008782,0.19880588324629153,0.25238037109375,1.0,False,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
accuracy_macro,B3Q,B3,15,0.4690529390391516,0.44212502272297094,0.02692791631618071,0.025058268976309358,0.029086978269059188,6.589682301346373,25.521729809912262,3.860724724923326e-13,6.103515625e-05,2.7025073074463284e-12,True,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B3Q,B3,15,0.14021477959394282,0.07071845735226732,0.06949632224167548,0.06586518376418798,0.07310344836561622,9.328760696018412,36.13013481643362,3.187460297665584e-15,6.103515625e-05,1.5630001552043043e-14,True,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
knowledge_survival,B3Q,B3,15,0.6873100000000001,0.6791533333333334,0.008156666666666671,0.006933333333333362,0.009250000000000003,3.485392787745883,13.498868221931247,2.036286319573555e-09,0.0006533107814151376,2.6471722154456214e-08,True,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
contradiction_f1,B3Q,B3,15,0.35407356099436016,0.35117138268655534,0.002902178307804763,-0.005745886436728414,0.012853913247298468,0.1535027110164467,0.5945134433643878,0.5616543059867293,0.76153564453125,1.0,False,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
ece_recalibrated,B3Q,B3,15,0.00526135687950144,0.006288795828873497,-0.001027438949372059,-0.0028529792712206096,0.0008223823226308725,-0.2723452429819508,-1.0547885904879077,0.3093859299572025,0.389404296875,1.0,False,0.05,targeted_whitebox|0.5|none|0.0|0|post_failure
accuracy_macro,B7,B6,15,0.6216904521417405,0.5760815228311722,0.045608929310568286,0.04329964245250307,0.04797084713373922,9.625979052121066,37.281256559806344,2.063434960473327e-15,6.103515625e-05,3.3014959367573235e-14,True,0.1,correlated_org|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B7,B6,15,0.25914027795134914,0.14178102828895156,0.11735924966239761,0.11397921041810165,0.12082275162927815,16.897258566325497,65.44280102393927,8.178162921722487e-19,6.103515625e-05,1.3902876966928227e-17,True,0.1,correlated_org|0.5|none|0.0|0|post_failure
knowledge_survival,B7,B6,15,0.8358399999999999,0.8230966666666666,0.012743333333333344,0.011010000000000046,0.01445,3.6365092947543203,14.084139936911962,1.1678391697826965e-09,6.103515625e-05,1.6349748376957752e-08,True,0.1,correlated_org|0.5|none|0.0|0|post_failure
contradiction_f1,B7,B6,15,0.6311177308309307,0.640266232098795,-0.009148501267864269,-0.016241375324689413,-0.0020059481468037606,-0.6169087417895605,-2.389277283080739,0.03150910670610266,0.0301513671875,0.6616912408281558,False,0.1,correlated_org|0.5|none|0.0|0|post_failure
ece_recalibrated,B7,B6,15,0.0051603341259052376,0.006324736817247978,-0.001164402691342739,-0.0029876214502272914,0.00060217631882545,-0.3174504856176266,-1.229480444042525,0.2391549266707569,0.25238037109375,1.0,False,0.1,correlated_org|0.5|none|0.0|0|post_failure
accuracy_macro,B3Q,B3,15,0.6279982768408524,0.5626755413368676,0.06532273550398486,0.06315605016741614,0.06747086778344129,14.691594153716023,56.900299486580415,5.756018987746318e-18,6.103515625e-05,1.323884367181653e-16,True,0.1,correlated_org|0.5|none|0.0|0|post_failure
acc_revision_sensitive,B3Q,B3,15,0.24632018864802935,0.08272918309550491,0.1635910055525244,0.15980064939110944,0.1673085067288872,20.962633852776037,81.1879318044454,4.0280595112751595e-20,6.103515625e-05,9.264536875932867e-19,True,0.1,correlated_org|0.5|none|0.0|0|post_failure
knowledge_survival,B3Q,B3,15,0.8407966666666666,0.8210266666666667,0.019770000000000006,0.01840666666666667,0.021056666666666685,7.22797223428907,27.993816090251183,1.0831387651954454e-13,6.103515625e-05,2.7999360866832824e-12,True,0.1,correlated_org|0.5|none|0.0|0|post_failure
contradiction_f1,B3Q,B3,15,0.44719384299948733,0.45794556065792147,-0.010751717658434115,-0.014972290394848013,-0.005787244827476843,-1.1365546958114243,-4.401857408931483,0.0006026560487382496,0.0008544921875,0.01627171331593274,True,0.1,correlated_org|0.5|none|0.0|0|post_failure
ece_recalibrated,B3Q,B3,15,0.006292483007950126,0.0041716125142204205,0.002120870493729703,6.491802406101561e-05,0.004057636807557462,0.5223438563563583,2.023029056661935,0.06259915206036142,0.063720703125,1.0,False,0.1,correlated_org|0.5|none|0.0|0|post_failure
accuracy_macro,B7,B6,15,0.5342377527975828,0.5097732621679713,0.024464490629611455,0.021297761799738284,0.027492233672031022,3.8228990622334424,14.806024402262073,6.045171889359147e-10,6.103515625e-05,1.2090343778718295e-09,True,0.1,random|0.3|node_coordinated|0.2|0|post_failure
acc_revision_sensitive,B7,B6,15,0.20353084961553888,0.11867121716260162,0.08485963245293725,0.08055172445020709,0.08880448770986259,10.051873387391517,38.930738227552865,1.1316703971364273e-15,6.103515625e-05,1.0046477271732654e-14,True,0.1,random|0.3|node_coordinated|0.2|0|post_failure
knowledge_survival,B7,B6,15,0.7531566666666666,0.7523466666666665,0.0008099999999999923,-0.0015135833333333219,0.002913333333333309,0.17795567949373986,0.6892193830422793,0.5019491551627921,0.359130859375,1.0,False,0.1,random|0.3|node_coordinated|0.2|0|post_failure
contradiction_f1,B7,B6,15,0.5541035283777265,0.5560980740055423,-0.0019945456278159727,-0.004531839752395101,0.0003902371527539328,-0.39121206230158156,-1.5151578021294836,0.15198093067914145,0.12054443359375,1.0,False,0.1,random|0.3|node_coordinated|0.2|0|post_failure
ece_recalibrated,B7,B6,15,0.00993704876668025,0.00861038083846693,0.00132666792821332,-0.0007868276950370603,0.003563088141337182,0.2955520636214376,1.144668220343063,0.27153972003322957,0.33026123046875,1.0,False,0.1,random|0.3|node_coordinated|0.2|0|post_failure
accuracy_macro,B3Q,B3,15,0.5382301419008452,0.499793919717396,0.03843622218344912,0.036227809438083076,0.04084069021487635,8.114534132303866,31.427455556644524,2.1957245439143577e-14,6.103515625e-05,2.4152969983057935e-13,True,0.1,random|0.3|node_coordinated|0.2|0|post_failure
acc_revision_sensitive,B3Q,B3,15,0.19187126498473409,0.0682768299103315,0.12359443507440257,0.12033216930057221,0.12710252203077282,17.681024421725372,68.478313129229,4.342946574202227e-19,6.103515625e-05,7.817303833564008e-18,True,0.1,random|0.3|node_coordinated|0.2|0|post_failure
knowledge_survival,B3Q,B3,15,0.7553766666666665,0.75243,0.0029466666666666604,0.001210000000000007,0.0047899999999999904,0.7962357750968436,3.08380789660463,0.008088353935383538,0.0067138671875,0.048530123612301225,True,0.1,random|0.3|node_coordinated|0.2|0|post_failure
contradiction_f1,B3Q,B3,15,0.5355070438627472,0.5399097222648485,-0.004402678402101319,-0.007245133040295549,-0.0014512481806724705,-0.7307945569006051,-2.830355148375072,0.013357393576678334,0.02154541015625,0.32057744584028003,False,0.1,random|0.3|node_coordinated|0.2|0|post_failure
ece_recalibrated,B3Q,B3,15,0.007456181038009921,0.008985869115500193,-0.0015296880774902711,-0.0031621288260596145,0.0006373284904074138,-0.38827505021918834,-1.503782803246765,0.15485831561939897,0.02557373046875,1.0,False,0.1,random|0.3|node_coordinated|0.2|0|post_failure
accuracy_macro,B7,B6,15,0.517460091904423,0.4768134725986705,0.04064661930575235,0.039058041329182586,0.04224181793122346,12.568168670518197,48.6763079532428,5.067407324054595e-17,6.103515625e-05,1.064155538051465e-15,True,0.1,random|0.3|root|0.2|0|post_failure
acc_revision_sensitive,B7,B6,15,0.2153198546961618,0.11695586244359808,0.0983639922525637,0.09542819907723697,0.10140572733433288,16.164420557480415,62.604531620214445,1.5183793534907252e-18,6.103515625e-05,2.277569030236088e-17,True,0.1,random|0.3|root|0.2|0|post_failure
knowledge_survival,B7,B6,15,0.72876,0.7175233333333332,0.01123666666666665,0.009963333333333347,0.012483333333333313,4.377840329745365,16.955302689458986,9.958709936413222e-11,6.103515625e-05,1.892154887918512e-09,True,0.1,random|0.3|root|0.2|0|post_failure
