n_agents,regime,severity,corruption_type,corruption_level,partition_parts,phase,system,n_seeds,knowledge_survival_mean,knowledge_survival_sd,knowledge_survival_ci_low,knowledge_survival_ci_high,accuracy_macro_mean,accuracy_macro_sd,accuracy_macro_ci_low,accuracy_macro_ci_high,availability_mean,availability_sd,availability_ci_low,availability_ci_high,iss_mean,iss_sd,iss_ci_low,iss_ci_high,contradiction_f1_mean,contradiction_f1_sd,contradiction_f1_ci_low,contradiction_f1_ci_high,contradiction_precision_mean,contradiction_precision_sd,contradiction_precision_ci_low,contradiction_precision_ci_high,contradiction_recall_mean,contradiction_recall_sd,contradiction_recall_ci_low,contradiction_recall_ci_high,ece_mean,ece_sd,ece_ci_low,ece_ci_high,ece_recalibrated_mean,ece_recalibrated_sd,ece_recalibrated_ci_low,ece_recalibrated_ci_high,conf_auroc_mean,conf_auroc_sd,conf_auroc_ci_low,conf_auroc_ci_high,evidence_verification_acc_mean,evidence_verification_acc_sd,evidence_verification_acc_ci_low,evidence_verification_acc_ci_high,strategic_spearman_mean,strategic_spearman_sd,strategic_spearman_ci_low,strategic_spearman_ci_high,storage_per_claim_mean,storage_per_claim_sd,storage_per_claim_ci_low,storage_per_claim_ci_high,messages_per_claim_mean,messages_per_claim_sd,messages_per_claim_ci_low,messages_per_claim_ci_high,redundancy_efficiency_mean,redundancy_efficiency_sd,redundancy_efficiency_ci_low,redundancy_efficiency_ci_high,communication_efficiency_mean,communication_efficiency_sd,communication_efficiency_ci_low,communication_efficiency_ci_high,mean_probe_rounds_mean,mean_probe_rounds_sd,mean_probe_rounds_ci_low,mean_probe_rounds_ci_high,acc_single_hop_mean,acc_single_hop_sd,acc_single_hop_ci_low,acc_single_hop_ci_high,acc_multi_hop_mean,acc_multi_hop_sd,acc_multi_hop_ci_low,acc_multi_hop_ci_high,acc_temporal_mean,acc_temporal_sd,acc_temporal_ci_low,acc_temporal_ci_high,acc_revision_sensitive_mean,acc_revision_sensitive_sd,acc_revision_sensitive_ci_low,acc_revision_sensitive_ci_high,acc_reconstruction_mean,acc_reconstruction_sd,acc_reconstruction_ci_low,acc_reconstruction_ci_high,acc_given_answered_mean,acc_given_answered_sd,acc_given_answered_ci_low,acc_given_answered_ci_high,contradiction_resolved_acc_mean,contradiction_resolved_acc_sd,contradiction_resolved_acc_ci_low,contradiction_resolved_acc_ci_high,acc_partition_updated_mean,acc_partition_updated_sd,acc_partition_updated_ci_low,acc_partition_updated_ci_high,conflict_visible_rate_mean,conflict_visible_rate_sd,conflict_visible_rate_ci_low,conflict_visible_rate_ci_high,acc_class_correlated_mean,acc_class_correlated_sd,acc_class_correlated_ci_low,acc_class_correlated_ci_high,acc_class_independent_mean,acc_class_independent_sd,acc_class_independent_ci_low,acc_class_independent_ci_high,acc_single_root_mean,acc_single_root_sd,acc_single_root_ci_low,acc_single_root_ci_high,acc_multi_root_mean,acc_multi_root_sd,acc_multi_root_ci_low,acc_multi_root_ci_high,iss_class_correlated_mean,iss_class_correlated_sd,iss_class_correlated_ci_low,iss_class_correlated_ci_high,iss_class_independent_mean,iss_class_independent_sd,iss_class_independent_ci_low,iss_class_independent_ci_high,ece_class_correlated_mean,ece_class_correlated_sd,ece_class_correlated_ci_low,ece_class_correlated_ci_high,ece_class_independent_mean,ece_class_independent_sd,ece_class_independent_ci_low,ece_class_independent_ci_high,eval_seconds_mean,eval_seconds_sd,eval_seconds_ci_low,eval_seconds_ci_high
100,partition,0.0,none,0.0,4,during_partition,B4,30,0.6932333333333333,0.021983431587625623,0.685024585071512,0.7014420815951545,0.39257694213798194,0.018693252624459974,0.38559676689203914,0.39955711738392474,0.9152833333333334,0.01561701290112879,0.9094518448782215,0.9211148217884454,0.7374059975147247,0.044741391464780754,0.720699287374679,0.7541127076547703,0.33378375927541276,0.03740332411469606,0.31981712851583305,0.3477503900349925,0.9831169781118086,0.01288857401528249,0.9783043054804412,0.9879296507431761,0.20162455733961487,0.027110743873572086,0.191501239205146,0.21174787547408375,0.17921304966166324,0.012668455434051448,0.17448257065934192,0.18394352866398456,0.02856402426900211,0.010251691180097363,0.024735979870204868,0.032392068667799354,0.558863104243907,0.017412217225566826,0.5523612754773152,0.5653649330104987,0.6848500000000001,0.013637644401713432,0.6797576198894755,0.6899423801105247,0.43990744217686056,0.02742683273702049,0.42966609452101917,0.45014878983270196,48.02273333333332,1.1748452556454583,47.584038905134165,48.46142776153248,104.29955000000001,3.0433277253633935,103.16315275118325,105.43594724881677,0.014444178941702596,0.0005862074394762915,0.014225285486388897,0.014663072397016296,0.006655077670995578,0.00035379845395030194,0.006522967157115008,0.006787188184876149,4.64363329410553,0.4214298075809824,4.486268817742006,4.800997770469054,0.6932333333333333,0.021983431587625623,0.685024585071512,0.7014420815951545,0.4093166666666667,0.03745974467697781,0.39532896812289164,0.4233043652104418,0.40314324037138966,0.02415158510809454,0.39412489027959163,0.4121615904631877,0.06461452818053814,0.014872246141880844,0.059061140203782864,0.07016791615729343,nan,nan,nan,nan,0.7573104981712778,0.01643635033835502,0.75117306408903,0.7634479322535257,0.42693512477375767,0.0357894092812971,0.413571139717174,0.4402991098303413,0.43508862942326254,0.05109211432168038,0.41601052039560066,0.4541667384509244,0.03203602575228367,0.009835508459377846,0.028363386535415775,0.03570866496915156,0.7729960703514518,0.04293824008045491,0.7569626680038173,0.7890294726990863,0.6856066199808178,0.0935269090002659,0.6506830982081022,0.7205301417535335,0.6736052041614007,0.03290554405062666,0.6613180720795327,0.6858923362432686,0.7077753632411009,0.020886861883922386,0.6999760808360255,0.7155746456461763,0.9991869926452637,0.004453024676066915,0.9975242059040851,1.0008497793864424,0.5987364739179611,0.07096410603979085,0.5722380412331507,0.6252349066027716,0.22202357297284597,0.04435441698024014,0.20546136148009664,0.2385857844655953,0.21197364485809742,0.07995027633751271,0.18211972103816426,0.24182756867803057,0.013766741299968998,0.0010507027348176645,0.013374402450879563,0.014159080149058433
100,partition,0.0,none,0.0,4,during_partition,B5,30,0.5615000000000001,0.045393680252834225,0.5445497212235568,0.5784502787764434,0.28817773413756226,0.03129700207575257,0.27649124150034526,0.29986422677477925,0.75005,0.044719499334067415,0.7333514645159095,0.7667485354840905,0.42428351442019147,0.02756247015931139,0.4139915189184926,0.4345755099218903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1445993837341222,0.0163461553610856,0.13849562900989154,0.15070313845835287,0.02415707467551919,0.015060140923828265,0.018533525634119915,0.029780623716918465,0.5071815329858198,0.018795640318485903,0.5001631255465993,0.5141999404250404,0.47403333333333336,0.032070217501206824,0.4620581173112157,0.486008549355451,0.0036309907577476894,0.022396951155190113,-0.004732168248271712,0.011994149763767092,4.0,0.0,4.0,4.0,8.0,0.0,8.0,8.0,0.14037500000000003,0.011348420063208556,0.1361374303058892,0.14461256969411085,0.07018750000000001,0.005674210031604278,0.0680687151529446,0.07230628484705542,1.0,0.0,1.0,1.0,0.5615000000000001,0.045393680252834225,0.5445497212235568,0.5784502787764434,0.2515833333333333,0.05179786364475778,0.2322416931774215,0.27092497348924516,0.3198049193823433,0.029105890709457724,0.3089366011756212,0.33067323758906536,0.019822683834572304,0.010531156612662258,0.015890285328243575,0.023755082340901033,nan,nan,nan,nan,0.7478259695358513,0.01987010751071027,0.740406349453309,0.7552455896183937,0.3251664972981623,0.04655006657950473,0.30778441677087715,0.3425485778254475,0.33979281990281734,0.06710927567985968,0.31473380453056665,0.36485183527506804,0.0,0.0,0.0,0.0,0.593084253868372,0.062338585335667995,0.5698066435472151,0.616361864189529,0.54385038202321,0.11224852731777947,0.501936093080692,0.585764670965728,0.5836102926149624,0.046463427465425304,0.5662605636645578,0.6009600215653671,0.5466885576177624,0.04920003063255989,0.528316964250878,0.5650601509846467,0.7600959221522013,0.07815161999298828,0.7309136276492325,0.7892782166551702,0.25290340930223465,0.02866689928661015,0.24219901318678802,0.26360780541768125,0.18883560077284656,0.06511494717504311,0.16452127990300597,0.21314992164268715,0.18211086572876287,0.05114512812725531,0.16301296102076643,0.2012087704367593,0.00562725683324364,0.0003593626493407715,0.005493068614658147,0.005761445051829133
100,partition,0.0,none,0.0,4,during_partition,B6,30,0.6030166666666668,0.04299368103797815,0.5869625623252653,0.6190707710080682,0.3399215488590625,0.0336192803792667,0.3273679032520531,0.3524751944660719,0.8046000000000001,0.04035689916662116,0.7895304861906559,0.8196695138093443,0.5362312167882919,0.05569136356206258,0.5154357198697913,0.5570267137067925,0.15675225278980898,0.06724110571150824,0.1316440112747317,0.18186049430488627,0.9806177151837232,0.022430742131757032,0.9722419384196866,0.9889934919477598,0.08671042126161523,0.041058801730457256,0.0713788127275284,0.10204202979570205,0.19569528260954136,0.011209379572761812,0.1915096314878212,0.1998809337312615,0.02346963702943826,0.012253423118640482,0.01889413364064433,0.028045140418232188,0.5243388924442578,0.023506565991402283,0.5155613964489589,0.5331163884395567,0.5857,0.08227850098378027,0.554976702809399,0.616423297190601,0.2341409060352265,0.09170296848867074,0.1998984548426222,0.2683833572278308,4.0,0.0,4.0,4.0,8.0,0.0,8.0,8.0,0.1507541666666667,0.010748420259494537,0.14674064058131633,0.15476769275201704,0.07537708333333334,0.005374210129747268,0.07337032029065817,0.07738384637600852,1.0,0.0,1.0,1.0,0.6030166666666668,0.04299368103797815,0.5869625623252653,0.6190707710080682,0.2966333333333333,0.05372390037277978,0.27657249924355654,0.3166941674231101,0.34957128977326835,0.03293268587052448,0.33727402276928775,0.36186855677724894,0.1104649056629816,0.024284866072993443,0.10139678764097727,0.11953302368498593,nan,nan,nan,nan,0.7487987566284097,0.020106285816946824,0.7412909461169493,0.75630656713987,0.34975107820546913,0.04757453661634977,0.3319864542795012,0.3675157021314371,0.36066270110203014,0.06371370121693837,0.33687161407205335,0.3844537881320069,0.013033730926922506,0.009281317729543595,0.009568029929509173,0.01649943192433584,0.6360225243355003,0.06445158954696302,0.6119559052748501,0.6600891433961505,0.5704540837741162,0.09140412259483587,0.5363232234722148,0.6045849440760176,0.6297112276267824,0.04477662210849972,0.6129913621481702,0.6464310931053947,0.585694393463891,0.04590831737799578,0.5685519460267088,0.6028368409010731,0.8137176354726156,0.06320618889015847,0.7901160566599388,0.8373192142852923,0.4033546964327494,0.07697767413121831,0.3746107605187873,0.43209863234671153,0.2819596255601491,0.05726056357401325,0.26057817972738523,0.30334107139291294,0.17613101177570556,0.051975204412883044,0.15672315148867835,0.19553887206273277,0.005619463266672634,0.0003866340903279793,0.005475091724664281,0.005763834808680987
100,partition,0.0,none,0.0,4,during_partition,B7,30,0.6472166666666664,0.046237707282180886,0.6299512230178754,0.6644821103154575,0.4860145222554652,0.04559732250511312,0.46898820221231774,0.5030408422986127,0.8049000000000001,0.04173983460800305,0.7893140896101036,0.8204859103898965,0.5362348447243372,0.055495673688372944,0.5155124196055738,0.5569572698431007,0.11711554391508369,0.0538347118473776,0.09701333214066891,0.13721775568949848,0.8009456273287817,0.055907351209255274,0.7800694792973554,0.8218217753602081,0.06437793220136673,0.03278472513496605,0.05213591464404288,0.07661994975869058,0.2428624328276605,0.010649561369573624,0.23888582125847974,0.2468390443968413,0.025149192505016287,0.01375039238642233,0.020014711605094333,0.03028367340493824,0.5096893914157025,0.026982720295862232,0.49961387807080015,0.5197649047606048,0.5831833333333332,0.0794727760081198,0.5535077110666994,0.612858955599967,0.23349614522403633,0.08907727886017064,0.20023414265193606,0.2667581477961366,4.0,0.0,4.0,4.0,14.507766666666669,0.028094278879286592,14.49727609052535,14.518257242807987,0.1618041666666666,0.011559426820545221,0.15748780575446886,0.16612052757886436,0.044612095917048795,0.003190484666188068,0.043420749363461554,0.04580344247063604,1.0,0.0,1.0,1.0,0.6472166666666664,0.046237707282180886,0.6299512230178754,0.6644821103154575,0.3502,0.06044170745437293,0.32763069552039936,0.37276930447960066,0.5203872537074261,0.04335892722680603,0.5041967641976889,0.5365777432171633,0.42625416864776794,0.04170020298939684,0.4106830569474687,0.4418252803480672,nan,nan,nan,nan,0.803434871496712,0.020890644102003385,0.7956341767881945,0.8112355662052295,0.39158993799125613,0.05336713882274719,0.3716623208536209,0.4115175551288914,0.3910198491861473,0.06684858770186627,0.36605817630465837,0.4159815220676362,0.012882757400587735,0.010572268810966397,0.008935007347116622,0.016830507454058848,0.6793413137747006,0.05776331154753393,0.6577721387633815,0.7009104887860198,0.5877250234189582,0.08890419159269602,0.5545276526947276,0.6209223941431887,0.6946723354814188,0.04510519344510191,0.6778297794493565,0.7115148915134811,0.6115185093043525,0.04948937322659148,0.5930388736372312,0.6299981449714738,0.8073893427848816,0.0625439738241191,0.7840350391417176,0.8307436464280457,0.4018339435259501,0.07184753564141698,0.3750056328064987,0.4286622542454015,0.3460253324521877,0.047675606810596696,0.3282229682954446,0.3638276966089308,0.18023493153490078,0.060473041727657224,0.15765392664536493,0.20281593642443663,0.0056170558334391295,0.0002981966102911738,0.005505707389195941,0.0057284042776823176
100,random,0.0,none,0.0,0,post_failure,B0,30,0.4691833333333333,0.011249891442643527,0.46498255483078776,0.4733841118358788,0.23925117313211622,0.013060589436787251,0.23437426888674184,0.2441280773774906,0.5371166666666667,0.01148513532063656,0.5328280466564438,0.5414052866768896,0.3045103520154953,0.0076866299875786226,0.3016401172071446,0.307380586823846,0.04873638846134727,0.018547184880207665,0.041810755807490683,0.05566202111520386,0.9666666666666667,0.18257418583505533,0.8984923452622433,1.03484098807109,0.025066340899205817,0.009742237546281724,0.021428529613669048,0.028704152184742586,0.30242562001950796,0.010812969911410035,0.29838799069800676,0.30646324934100916,0.02434772024203406,0.01298558539594744,0.019498822965790925,0.029196617518277193,0.5034791885540401,0.033829421870360823,0.49084707482466866,0.5161113022834115,0.42571666666666663,0.010964427853787892,0.4216224820200208,0.4298108513133125,0.0655152988288247,0.023695819466327765,0.056667134424585874,0.07436346323306353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.0,0.0,0.0,0.4691833333333333,0.011249891442643527,0.46498255483078776,0.4733841118358788,0.16138333333333335,0.011734625549271233,0.15700155214067707,0.16576511452598963,0.2725313239879676,0.024988434498508894,0.26320048919824657,0.2818621587776886,0.05390670187383066,0.013984286837829329,0.048684883350399666,0.05912852039726166,nan,nan,nan,nan,0.8735242461806718,0.009671912123594714,0.8699126948395365,0.8771357975218071,0.27922984154043273,0.0354712763762638,0.2659846492628932,0.29247503381797224,nan,nan,nan,nan,nan,nan,nan,nan,0.5624920651335255,0.08506078318875372,0.5307298466933946,0.5942542835736563,0.4561426165739166,0.09655006998223549,0.42009022793812584,0.4921950052097073,0.454030624257612,0.017930842099841665,0.4473351377802906,0.46072611073493336,0.48289819171130666,0.01423477459025351,0.4775828395239377,0.4882135438986756,0.6342994719743729,0.07354741353856042,0.6068364164163886,0.6617625275323571,0.1784319574634234,0.03029194754040923,0.16712075835748016,0.18974315656936666,0.17933678429739794,0.05525480617810202,0.15870430058511528,0.1999692680096806,0.38204597352440206,0.08561147388273867,0.3500781237996816,0.4140138232491225,0.0042483670332937136,0.0002212299688763461,0.004165758405280482,0.004330975661306945
100,random,0.0,none,0.0,0,post_failure,B1,30,0.8743999999999997,0.006198442518501897,0.8720854635252487,0.8767145364747507,0.5283287947828941,0.011000280504195372,0.524221222536567,0.5324363670292211,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9393770749825053,0.00963383038899196,0.935779743594769,0.9429744063702417,1.0,0.0,1.0,1.0,0.885834653530723,0.017124376387096654,0.8794403062996256,0.8922290007618204,0.11623007381508747,0.007658962376318405,0.11337017026257078,0.11908997736760417,0.023519018814268947,0.008968462018730156,0.020170140059193167,0.026867897569344726,0.651567971235988,0.015778293499924923,0.6456762596155455,0.6574596828564304,0.8219500000000001,0.009573985946122517,0.8183750148944822,0.825524985105518,0.633643579460895,0.016740588731741144,0.6273925408955193,0.6398946180262707,36.017050000000005,0.8811339417340941,35.68802917885064,36.34607082114937,40.95956666666666,0.9143075836234014,40.618158604057214,41.300974729276106,0.02429013988717874,0.0005638033666171279,0.024079612250159026,0.024500667524198452,0.021357170674051976,0.0004544122590701581,0.02118749034789707,0.021526851000206883,1.526616664727529,0.0107948623910208,1.5225857968652625,1.5306475325897955,0.8743999999999997,0.006198442518501897,0.8720854635252487,0.8767145364747507,0.7189499999999999,0.01893607667918569,0.71187915276187,0.7260208472381298,0.5026140438887946,0.020358981798251876,0.4950118751471809,0.5102162126304083,0.01735113524278168,0.009322506642587165,0.013870054052471482,0.02083221643309188,nan,nan,nan,nan,0.8743999999999997,0.006198442518501897,0.8720854635252487,0.8767145364747507,0.5064956899386338,0.03380189740868129,0.4938738540121645,0.5191175258651031,nan,nan,nan,nan,nan,nan,nan,nan,0.8795780829029437,0.045640274122177756,0.8625357244624007,0.8966204413434867,0.8805274522342875,0.05322490060126825,0.8606529477214341,0.900401956747141,0.8730524830276646,0.010900504527955086,0.8689821677431667,0.8771227983121624,0.8749150402776891,0.013126045883735405,0.8700136941933339,0.8798163863620443,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.11677608376372303,0.044946486277794254,0.09999278996188093,0.13355937756556513,0.08622061228083613,0.03366182447334996,0.07365108044801326,0.09879014411365901,0.004270461066638139,0.00017342066368217517,0.004205704726578553,0.0043352174066977256
100,random,0.0,none,0.0,0,post_failure,B2,30,0.8739500000000002,0.0063833700968299835,0.8715664104326457,0.8763335895673547,0.5344413002252628,0.012770964823560946,0.5296725435878233,0.5392100568627023,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.905871737748594,0.015537068283650314,0.9000701011042493,0.9116733743929386,1.0,0.0,1.0,1.0,0.8282953666057029,0.025947262663235805,0.8186064994951764,0.8379842337162294,0.098569287109375,0.006376347542342295,0.09618831980696196,0.10095025441178804,0.023500227198072356,0.009244140717135228,0.02004840832523864,0.026952046070906073,0.6562672755446478,0.019904316555728545,0.6488348815947629,0.6636996694945327,0.6423166666666666,0.011162964732059112,0.6381483471313015,0.6464849862020318,-0.010537545934386484,0.028673534351341446,-0.02124441962372156,0.00016932775494859532,192.09093333333328,4.699381022581833,190.33615562053666,193.8457110461299,200.09093333333328,4.699381022581833,198.33615562053666,201.8457110461299,0.004552111472154947,0.00010822416076624407,0.004511699906379336,0.004592523037930558,0.004369919308380246,9.983910355066189e-05,0.004332638774426001,0.00440719984233449,2.0,0.0,2.0,2.0,0.8739500000000002,0.0063833700968299835,0.8715664104326457,0.8763335895673547,0.7175833333333332,0.01808270431661977,0.7108311405723252,0.7243355260943413,0.5007396172308546,0.02336849099276279,0.4920136792873806,0.5094655551743286,0.04549225033686315,0.012626830968678086,0.04077731416535153,0.050207186508374774,nan,nan,nan,nan,0.8739500000000002,0.0063833700968299835,0.8715664104326457,0.8763335895673547,0.5014621522464459,0.03391834566853398,0.4887968338251327,0.514127470667759,nan,nan,nan,nan,nan,nan,nan,nan,0.8795780829029437,0.045640274122177756,0.8625357244624007,0.8966204413434867,0.8841902332360717,0.056312349868872714,0.8631628562197654,0.905217610252378,0.8730524830276646,0.010900504527955086,0.8689821677431667,0.8771227983121624,0.874247053659445,0.011115663526238483,0.8700963966846094,0.8783977106342806,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.11677608376372303,0.044946486277794254,0.09999278996188093,0.13355937756556513,0.09042842602298774,0.04215156907797754,0.07468877145528796,0.10616808059068752,0.010603034366613428,0.0004631321757094045,0.010430097970073406,0.01077597076315345
100,random,0.0,none,0.0,0,post_failure,B3,30,0.8746666666666667,0.006815718816713716,0.8721216354340882,0.8772116978992452,0.5420167074784465,0.014361633675837641,0.536653985330017,0.5473794296268761,1.0,0.0,1.0,1.0,0.7746195236841837,0.00639078929908637,0.7722331637411769,0.7770058836271906,0.7778526316655855,0.021148283897047017,0.7699557326765256,0.7857495306546454,1.0,0.0,1.0,1.0,0.6369358680133459,0.028224405299338434,0.626396701868225,0.6474750341584667,0.044868229166666676,0.006480488271342183,0.04244837507695862,0.047288083256374736,0.01976901584416412,0.008067891776855086,0.01675641554398622,0.022781616144342022,0.6160763825023529,0.01840045573193584,0.6092055394129022,0.6229472255918035,0.6423166666666666,0.011162964732059112,0.6381483471313015,0.6464849862020318,-0.010537545934386484,0.028673534351341446,-0.02124441962372156,0.00016932775494859532,4.0,0.0,4.0,4.0,8.0,0.0,8.0,8.0,0.21866666666666668,0.001703929704178429,0.21803040885852204,0.2193029244748113,0.10933333333333334,0.0008519648520892145,0.10901520442926102,0.10965146223740566,1.0,0.0,1.0,1.0,0.8746666666666667,0.006815718816713716,0.8721216354340882,0.8772116978992452,0.7197166666666668,0.01961908084833062,0.7123907814803468,0.7270425518529867,0.5036665710442346,0.02326955557471052,0.4949775761930041,0.5123555658954652,0.0700169255362184,0.01759183730531714,0.0634480255295629,0.0765858255428739,nan,nan,nan,nan,0.8746666666666667,0.006815718816713716,0.8721216354340882,0.8772116978992452,0.5087599087482549,0.035196164968739264,0.4956174447585772,0.5219023727379326,nan,nan,nan,nan,nan,nan,nan,nan,0.8795780829029437,0.045640274122177756,0.8625357244624007,0.8966204413434867,0.8824446726475592,0.0617019092214821,0.8594048010945666,0.9054845442005518,0.8730524830276646,0.010900504527955086,0.8689821677431667,0.8771227983121624,0.8764450075908677,0.01275699276719793,0.8716814682050174,0.8812085469767181,1.0,0.0,1.0,1.0,0.8191128671169281,0.027375269064908274,0.8088907736526871,0.8293349605811691,0.06441936281864002,0.03550659446455421,0.0511609825501943,0.07767774308708575,0.06570170941079677,0.037661415826728016,0.0516387056220979,0.07976471319949564,0.0033925402999557264,0.00015259748132094602,0.003335559463976656,0.003449521135934797
100,random,0.0,none,0.0,0,post_failure,B3Q,30,0.9635166666666665,0.004959288278562269,0.9616648379894988,0.9653684953438342,0.8697694127571697,0.016387052420229056,0.8636503868200794,0.8758884386942599,1.0,0.0,1.0,1.0,0.7865475157896678,0.006006347396761854,0.7843047088122158,0.7887903227671197,0.5114477748088706,0.03868468718118232,0.4970026752168497,0.5258928744008915,0.6915120852192119,0.03294206444062164,0.6792113161996031,0.7038128542388208,0.40688593348386143,0.042187117941435884,0.39113300475239154,0.4226388622153313,0.04858697916666666,0.004863529697959567,0.046770907331143294,0.05040305100219003,0.009192455852560677,0.004071900189070907,0.0076719833336951326,0.010712928371426221,0.7198611347994134,0.03591671418904169,0.7064496133090385,0.7332726562897882,0.6423166666666666,0.011162964732059112,0.6381483471313015,0.6464849862020318,-0.010537545934386484,0.028673534351341446,-0.02124441962372156,0.00016932775494859532,4.0,0.0,4.0,4.0,15.687766666666665,0.019611191972307748,15.680443727235064,15.695089606098266,0.24087916666666662,0.0012398220696405672,0.2404162094973747,0.24134212383595854,0.06141834522991609,0.00030663236689976517,0.061303846822387056,0.06153284363744513,1.0,0.0,1.0,1.0,0.9635166666666665,0.004959288278562269,0.9616648379894988,0.9653684953438342,0.9106833333333334,0.013080970209017209,0.9057988187825365,0.9155678478841303,0.8555763127741104,0.018793854436930654,0.8485585721940221,0.8625940533541987,0.7493013382545691,0.032175205692826864,0.7372869189974134,0.7613157575117249,nan,nan,nan,nan,0.9635166666666665,0.004959288278562269,0.9616648379894988,0.9653684953438342,0.7707689350838572,0.032093749419663274,0.7587849320989782,0.7827529380687362,nan,nan,nan,nan,nan,nan,nan,nan,0.9857523651694683,0.019271521462641848,0.9785562607906524,0.9929484695482842,0.9466845435965596,0.04611036120342781,0.929466651755067,0.9639024354380522,0.9873047798167776,0.005282595002030381,0.9853322264250117,0.9892773332085434,0.9403452540888402,0.00924615320608762,0.9368926837402815,0.9437978244373989,1.0,0.0,1.0,1.0,0.8044036865234375,0.02854477635797029,0.7937448918589839,0.8150624811878912,0.06077650209764441,0.014793789430542737,0.05525241033837264,0.06630059385691618,0.07325367658953559,0.028100192098342195,0.06276089241593315,0.08374646076313803,0.0033688958001524346,0.00011853208102567259,0.00332463519369474,0.003413156406610129
100,random,0.0,none,0.0,0,post_failure,B4,30,0.8749833333333334,0.005804996856652634,0.8728157118831978,0.877150954783469,0.534637172454124,0.009612844131804642,0.531047677463609,0.538226667444639,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.9152776683439835,0.012104184582055613,0.9107578915405912,0.9197974451473758,1.0,0.0,1.0,1.0,0.8440112433292933,0.020528397551046164,0.8363458137059228,0.8516766729526639,0.08684671490788463,0.006377730212194132,0.08446523130806381,0.08922819850770546,0.021770961249182756,0.009156860682415044,0.018351733276930016,0.025190189221435497,0.6837493771019248,0.015505957007953592,0.6779593575988477,0.689539396605002,0.6423166666666666,0.011162964732059112,0.6381483471313015,0.6464849862020318,0.33949427582356895,0.024462969539738418,0.3303596528741041,0.34862889877303377,48.02273333333332,1.1748452556454583,47.584038905134165,48.46142776153248,93.72236666666664,2.118090144663239,92.93145880844254,94.51327452489075,0.018229981945763675,0.0004300548165848404,0.018069396838108518,0.018390567053418832,0.009340165406156651,0.00020383086093629936,0.00926405371182235,0.009416277100490951,1.820366656780243,0.010159879885245702,1.816572895282367,1.824160418278119,0.8749833333333334,0.005804996856652634,0.8728157118831978,0.877150954783469,0.7200333333333333,0.01602849474149588,0.7140481950338639,0.7260184716328028,0.5048440918628025,0.02065702504807971,0.4971306319426838,0.5125575517829213,0.03868793128702697,0.013307280978065656,0.033718910906252925,0.04365695166780102,nan,nan,nan,nan,0.8749833333333334,0.005804996856652634,0.8728157118831978,0.877150954783469,0.5115319477639786,0.03504956217630889,0.4984442261566603,0.5246196693712969,nan,nan,nan,nan,nan,nan,nan,nan,0.8795780829029437,0.045640274122177756,0.8625357244624007,0.8966204413434867,0.8800568931869995,0.05417113302414488,0.8598290596806445,0.9002847266933546,0.8730524830276646,0.010900504527955086,0.8689821677431667,0.8771227983121624,0.8747839927919401,0.012496536961531338,0.8701177092022798,0.8794502763816003,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.11677608376372303,0.044946486277794254,0.09999278996188093,0.13355937756556513,0.09237813018059189,0.03757266861178188,0.0783482651465741,0.10640799521460968,0.005427421399902718,0.0002449476699493759,0.005335956436759023,0.005518886363046412
