strategy,mix,equalize_storage,condition,system,accuracy_macro,acc_ci_low,acc_ci_high,acc_revision_sensitive,knowledge_survival,iss,contradiction_f1,storage_per_claim,messages_per_claim,n_seeds
random,,True,correlated_org|0.5|none|0.0|0|post_failure,B6,0.5760815228311722,0.5736536110926442,0.5785094345697002,0.14178102828895156,0.8230966666666666,0.6875668327013652,0.640266232098795,4.0,8.0,15
random,,True,correlated_org|0.5|none|0.0|0|post_failure,B7,0.7201890264125873,0.7170982434119103,0.7232798094132643,0.4745094631952847,0.87186,0.6875650445620219,0.4290731904410496,4.0,14.63454,15
random,,True,random|0.3|node_coordinated|0.2|0|post_failure,B3,0.499793919717396,0.49621969090148,0.503368148533312,0.0682768299103315,0.75243,0.706067955493927,0.5399097222648485,4.0,8.0,15
random,,True,random|0.3|node_coordinated|0.2|0|post_failure,B3Q,0.5693455001159903,0.5648467174703781,0.5738442827616025,0.4086376507083064,0.7132233333333334,0.7121781349182129,0.5583491963340776,4.0,15.682259999999998,15
random,,True,random|0.3|node_coordinated|0.2|0|post_failure,B6,0.5097732621679713,0.505687830659618,0.5138586936763245,0.11867121716260162,0.7523466666666665,0.8100167473157247,0.5560980740055423,4.0,8.0,15
random,,True,random|0.3|node_coordinated|0.2|0|post_failure,B7,0.5569884163309547,0.5515593811075643,0.5624174515543452,0.3505629824615374,0.7229800000000001,0.8101735830307006,0.5888726806470341,4.0,14.63454,15
random,,True,random|0.3|root|0.2|0|post_failure,B3,0.45823520280013746,0.4559515919780674,0.46051881362220753,0.06620035831345335,0.7030133333333332,0.7059718847274781,0.6276397297032829,4.0,8.0,15
random,,True,random|0.3|root|0.2|0|post_failure,B3Q,0.6262269932812442,0.6238842864212855,0.628569700141203,0.4815670659978918,0.7589366666666666,0.7127311627070109,0.6061342539906536,4.0,15.682259999999998,15
random,,True,random|0.3|root|0.2|0|post_failure,B6,0.4768134725986705,0.47404959119124157,0.47957735400609947,0.11695586244359808,0.7175233333333332,0.8108645876248678,0.827805613955604,4.0,8.0,15
random,,True,random|0.3|root|0.2|0|post_failure,B7,0.6007729305781333,0.5973086568644244,0.6042372042918422,0.41105410560620753,0.7605000000000001,0.8096666137377421,0.7886942164283819,4.0,14.63454,15
