condition,system,placement,aggregation,knowledge_survival,ks_ci_low,ks_ci_high,accuracy_macro,iss,contradiction_f1,ece_recalibrated,storage_per_claim,n_seeds
random|0.3|node_coordinated|0.05|0|post_failure,B5,support-count,count,0.8504233333333334,0.8487400200555869,0.8521066466110799,0.5780861659082503,0.5612868189811706,0.1874995697364181,0.005025976960765566,4.0,15
random|0.3|node_coordinated|0.05|0|post_failure,B6,lineage,lineage,0.8502733333333334,0.8486901064998529,0.851856560166814,0.5977100229560325,0.8098200639088948,0.40543343972323814,0.007121503439858153,4.0,15
random|0.3|node_coordinated|0.05|0|post_failure,B6C,lineage,count,0.85058,0.8489137905390013,0.8522462094609987,0.5984903784104806,0.809900180498759,0.405712540244679,0.007496951455148712,4.0,15
random|0.3|node_coordinated|0.2|0|post_failure,B2,broad,count,0.8491066666666666,0.8468913460261406,0.8513219873071926,0.5792592823802345,1.0,0.7218590049141159,0.006788627028678104,194.0360533333333,15
random|0.3|node_coordinated|0.2|0|post_failure,B2L,broad,lineage,0.8280266666666666,0.825635861243369,0.8304174720899642,0.558985068740362,1.0,0.7221763303190317,0.007531881693209178,194.0360533333333,15
random|0.3|node_coordinated|0.2|0|post_failure,B3,random,count,0.75243,0.7493271850586881,0.755532814941312,0.499793919717396,0.706067955493927,0.5399097222648485,0.008985869115500193,4.0,15
random|0.3|node_coordinated|0.2|0|post_failure,B3L,random,lineage,0.7504899999999999,0.7481205849870253,0.7528594150129745,0.49837341967468024,0.7059026757876078,0.5351100732187264,0.007423330319745023,4.0,15
random|0.3|node_coordinated|0.2|0|post_failure,B5,support-count,count,0.75469,0.7520778344644877,0.7573021655355122,0.4945137523110704,0.5615015427271525,0.5040001970670789,0.009577906629911436,4.0,15
random|0.3|node_coordinated|0.2|0|post_failure,B6,lineage,lineage,0.7523466666666665,0.7490786606249228,0.7556146727084102,0.5097732621679713,0.8100167473157247,0.5560980740055423,0.00861038083846693,4.0,15
random|0.3|node_coordinated|0.2|0|post_failure,B6C,lineage,count,0.7528966666666668,0.7505227889715906,0.7552705443617429,0.5100713207251018,0.8106584628423055,0.5550879636751621,0.009647944479127982,4.0,15
random|0.3|root|0.05|0|post_failure,B2,broad,count,0.84078,0.8394980824494624,0.8420619175505375,0.5711911333176442,1.0,0.8792580124992404,0.006316401193069418,194.0360533333333,15
random|0.3|root|0.05|0|post_failure,B2L,broad,lineage,0.84479,0.8434275076816417,0.8461524923183584,0.5741459621789915,1.0,0.8803516876605932,0.006657358944088069,194.0360533333333,15
random|0.3|root|0.05|0|post_failure,B3,random,count,0.8290133333333334,0.8275816077329381,0.8304450589337287,0.5676344507058062,0.7059707482655843,0.6089945160660585,0.005657823208647866,4.0,15
random|0.3|root|0.05|0|post_failure,B3L,random,lineage,0.8292166666666668,0.8278199389873939,0.8306133943459397,0.5666004466322898,0.7060181379318238,0.606443758357908,0.007530847221803363,4.0,15
random|0.3|root|0.05|0|post_failure,B5,support-count,count,0.82569,0.8239279649455088,0.8274520350544913,0.555903753303971,0.5614731113115946,0.0,0.0039005549075328706,4.0,15
random|0.3|root|0.05|0|post_failure,B6,lineage,lineage,0.8355533333333333,0.8340721630371095,0.837034503629557,0.5830347985554343,0.810229750474294,0.8109722087540461,0.007216102006689148,4.0,15
random|0.3|root|0.05|0|post_failure,B6C,lineage,count,0.8346733333333332,0.8332533064162843,0.8360933602503821,0.582841369735044,0.810295295715332,0.8092317768755828,0.0084516581562438,4.0,15
